Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_224241.313542	-0.5	1.1308	-0.5	-0.9248	3.14159265359	-2.6093	1	
20200423_224241.410028	-0.5	1.1308	-0.5	-0.9248	3.14159265359	-2.6093	1	
20200423_224241.509937	-0.5	1.1308	-0.5	-0.9248	3.14159265359	-2.6093	1	
20200423_224241.609827	-0.5	1.1308	-0.5	-0.9248	3.14159265359	-2.6093	1	
20200423_224241.709853	-0.5	1.1955	-0.5	-1.2273	3.14159265359	3.0464	1	
20200423_224241.809968	-0.5	1.1873	-0.5	-1.23	3.14159265359	3.0015	1	
20200423_224241.909944	-0.5	1.1748	-0.5	-1.2326	3.14159265359	2.8892	1	
20200423_224242.010033	-0.5	1.1748	-0.5	-1.2326	3.14159265359	2.8892	1	
20200423_224242.110044	-0.5	1.1465	-0.5	-1.2328	3.14159265359	2.6945	1	
20200423_224242.209966	-0.5	1.1419	-0.5	-1.2314	3.14159265359	2.6655	1	
20200423_224242.310082	-0.5	1.1261	-0.5	-1.2281	3.14159265359	2.5933	1	
20200423_224242.410077	-0.5	1.1187	-0.5	-1.2245	3.14159265359	2.59	1	
20200423_224242.509975	-0.5	1.1126	-0.5	-1.2182	3.14159265359	2.6166	1	
20200423_224242.609789	-0.5	1.1069	-0.5	-1.2127	3.14159265359	2.6727	1	
20200423_224242.710060	-0.5	1.0971	-0.5	-1.2022	3.14159265359	2.766	1	
20200423_224242.810369	-0.5	1.0883	-0.5	-1.1974	3.14159265359	2.7875	1	
20200423_224242.909954	-0.5	1.0839	-0.5	-1.1965	3.14159265359	2.8043	1	
20200423_224243.010011	-0.5	1.0728	-0.5	-1.1929	3.14159265359	2.8034	1	
20200423_224243.110012	-0.5	1.0602	-0.5	-1.1888	3.14159265359	2.8063	1	
20200423_224243.209900	-0.5	1.0486	-0.5	-1.1845	3.14159265359	2.8174	1	
20200423_224243.309964	-0.5	1.0412	-0.5	-1.182	3.14159265359	2.8129	1	
20200423_224243.409936	-0.5	1.0316	-0.5	-1.182	3.14159265359	2.7557	1	
20200423_224243.510009	-0.5	1.0207	-0.5	-1.1806	3.14159265359	2.6935	1	
20200423_224243.609851	-0.5	1.0076	-0.5	-1.1761	3.14159265359	2.6794	1	
20200423_224243.710541	-0.5	1.0033	-0.5	-1.1738	3.14159265359	2.6538	1	
20200423_224243.810012	-0.5	0.9912	-0.5	-1.1677	3.14159265359	2.6549	1	
20200423_224243.909995	-0.5	0.982	-0.5	-1.1628	3.14159265359	2.6574	1	
20200423_224244.009970	-0.5	0.9736	-0.5	-1.1578	3.14159265359	2.635	1	
20200423_224244.110010	-0.5	0.9646	-0.5	-1.1541	3.14159265359	2.6758	1	
20200423_224244.209996	-0.5	0.9594	-0.5	-1.1515	3.14159265359	2.6504	1	
20200423_224244.310302	-0.5	0.9487	-0.5	-1.1461	3.14159265359	2.6471	1	
20200423_224244.409981	-0.404508497187	0.939	-0.793892626146	-1.1404	-2.51327412287	2.6723	1	
20200423_224244.510391	-0.404508497187	0.9317	-0.793892626146	-1.1338	-2.51327412287	2.7284	1	
20200423_224244.609830	-0.404508497187	0.9269	-0.793892626146	-1.1289	-2.51327412287	2.775	1	
20200423_224244.710060	-0.404508497187	0.9187	-0.793892626146	-1.122	-2.51327412287	2.8536	1	
20200423_224244.810529	-0.404508497187	0.9114	-0.793892626146	-1.116	-2.51327412287	2.9233	1	
20200423_224244.910073	-0.404508497187	0.9023	-0.793892626146	-1.1129	-2.51327412287	2.9523	1	
20200423_224245.010041	-0.404508497187	0.8931	-0.793892626146	-1.1111	-2.51327412287	2.9605	1	
20200423_224245.110105	-0.404508497187	0.8841	-0.793892626146	-1.1094	-2.51327412287	2.9605	1	
20200423_224245.209877	-0.404508497187	0.8741	-0.793892626146	-1.1075	-2.51327412287	2.9562	1	
20200423_224245.310476	-0.404508497187	0.8653	-0.793892626146	-1.106	-2.51327412287	2.9579	1	
20200423_224245.409970	-0.404508497187	0.8553	-0.793892626146	-1.1047	-2.51327412287	2.9553	1	
20200423_224245.510956	-0.404508497187	0.8437	-0.793892626146	-1.1023	-2.51327412287	2.957	1	
20200423_224245.609850	-0.404508497187	0.836	-0.793892626146	-1.1008	-2.51327412287	2.9569	1	
20200423_224245.710046	-0.404508497187	0.8245	-0.793892626146	-1.0994	-2.51327412287	2.9569	1	
20200423_224245.810097	-0.404508497187	0.816	-0.793892626146	-1.097	-2.51327412287	2.9649	1	
20200423_224245.910060	-0.404508497187	0.8054	-0.793892626146	-1.0953	-2.51327412287	2.9623	1	
20200423_224246.009967	-0.404508497187	0.7972	-0.793892626146	-1.0937	-2.51327412287	2.9636	1	
20200423_224246.109985	-0.404508497187	0.7869	-0.793892626146	-1.0925	-2.51327412287	2.9611	1	
20200423_224246.210092	-0.404508497187	0.777	-0.793892626146	-1.0899	-2.51327412287	2.9675	1	
20200423_224246.310062	-0.404508497187	0.769	-0.793892626146	-1.0882	-2.51327412287	2.9675	1	
20200423_224246.410241	-0.404508497187	0.7588	-0.793892626146	-1.0867	-2.51327412287	2.9653	1	
20200423_224246.509910	-0.404508497187	0.7502	-0.793892626146	-1.0853	-2.51327412287	2.9629	1	
20200423_224246.609815	-0.404508497187	0.7406	-0.793892626146	-1.0847	-2.51327412287	2.9614	1	
20200423_224246.710037	-0.404508497187	0.7304	-0.793892626146	-1.0825	-2.51327412287	2.9613	1	
20200423_224246.810015	-0.404508497187	0.7216	-0.793892626146	-1.0808	-2.51327412287	2.9643	1	
20200423_224246.910027	-0.404508497187	0.7126	-0.793892626146	-1.0792	-2.51327412287	2.9639	1	
20200423_224247.010078	-0.404508497187	0.7017	-0.793892626146	-1.0776	-2.51327412287	2.9646	1	
20200423_224247.110043	-0.404508497187	0.6913	-0.793892626146	-1.0759	-2.51327412287	2.9644	1	
20200423_224247.209834	-0.404508497187	0.6829	-0.793892626146	-1.0749	-2.51327412287	2.9643	1	
20200423_224247.310020	-0.404508497187	0.673	-0.793892626146	-1.0728	-2.51327412287	2.9658	1	
20200423_224247.409993	-0.154508497187	0.6622	-0.975528258148	-1.0707	-1.88495559215	2.9661	1	
20200423_224247.510018	-0.154508497187	0.6535	-0.975528258148	-1.0698	-1.88495559215	2.9642	1	
20200423_224247.609847	-0.154508497187	0.6437	-0.975528258148	-1.0676	-1.88495559215	2.968	1	
20200423_224247.710006	-0.154508497187	0.6355	-0.975528258148	-1.0659	-1.88495559215	2.9708	1	
20200423_224247.810095	-0.154508497187	0.6247	-0.975528258148	-1.0639	-1.88495559215	2.9722	1	
20200423_224247.909972	-0.154508497187	0.6165	-0.975528258148	-1.0621	-1.88495559215	2.9725	1	
20200423_224248.010136	-0.154508497187	0.6062	-0.975528258148	-1.0605	-1.88495559215	2.972	1	
20200423_224248.109831	-0.154508497187	0.5987	-0.975528258148	-1.0595	-1.88495559215	2.9708	1	
20200423_224248.209901	-0.154508497187	0.5888	-0.975528258148	-1.0582	-1.88495559215	2.9728	1	
20200423_224248.309926	-0.154508497187	0.5788	-0.975528258148	-1.056	-1.88495559215	2.9733	1	
20200423_224248.409932	-0.154508497187	0.5704	-0.975528258148	-1.0552	-1.88495559215	2.9692	1	
20200423_224248.510094	-0.154508497187	0.5604	-0.975528258148	-1.0538	-1.88495559215	2.9661	1	
20200423_224248.609854	-0.154508497187	0.5507	-0.975528258148	-1.052	-1.88495559215	2.966	1	
20200423_224248.710044	-0.154508497187	0.5403	-0.975528258148	-1.0504	-1.88495559215	2.9667	1	
20200423_224248.810045	-0.154508497187	0.5311	-0.975528258148	-1.0488	-1.88495559215	2.9696	1	
20200423_224248.909995	-0.154508497187	0.5193	-0.975528258148	-1.0471	-1.88495559215	2.9715	1	
20200423_224249.010101	-0.154508497187	0.5097	-0.975528258148	-1.0453	-1.88495559215	2.9714	1	
20200423_224249.109992	-0.154508497187	0.4993	-0.975528258148	-1.0439	-1.88495559215	2.9731	1	
20200423_224249.209837	-0.154508497187	0.4908	-0.975528258148	-1.0432	-1.88495559215	2.9699	1	
20200423_224249.309931	-0.154508497187	0.4792	-0.975528258148	-1.0406	-1.88495559215	2.9759	1	
20200423_224249.410013	-0.154508497187	0.4704	-0.975528258148	-1.0384	-1.88495559215	2.9811	1	
20200423_224249.510023	-0.154508497187	0.4592	-0.975528258148	-1.0371	-1.88495559215	2.9831	1	
20200423_224249.609867	-0.154508497187	0.4491	-0.975528258148	-1.0357	-1.88495559215	2.9803	1	
20200423_224249.709979	-0.154508497187	0.4386	-0.975528258148	-1.0339	-1.88495559215	2.9867	1	
20200423_224249.810320	-0.154508497187	0.4283	-0.975528258148	-1.0318	-1.88495559215	2.9904	1	
20200423_224249.910102	-0.154508497187	0.4191	-0.975528258148	-1.0305	-1.88495559215	2.9906	1	
20200423_224250.010038	-0.154508497187	0.4094	-0.975528258148	-1.0298	-1.88495559215	2.989	1	
20200423_224250.109993	-0.154508497187	0.4001	-0.975528258148	-1.0273	-1.88495559215	2.9938	1	
20200423_224250.210068	-0.154508497187	0.3897	-0.975528258148	-1.0259	-1.88495559215	2.9944	1	
20200423_224250.310028	-0.154508497187	0.3794	-0.975528258148	-1.0246	-1.88495559215	2.9911	1	
20200423_224250.410222	0.154508497187	0.3714	-0.975528258148	-1.0233	-1.25663706144	2.9864	1	
20200423_224250.509987	0.154508497187	0.3614	-0.975528258148	-1.0216	-1.25663706144	2.9804	1	
20200423_224250.609819	0.154508497187	0.3505	-0.975528258148	-1.02	-1.25663706144	2.9859	1	
20200423_224250.709954	0.154508497187	0.3429	-0.975528258148	-1.0192	-1.25663706144	2.9802	1	
20200423_224250.810077	0.154508497187	0.3335	-0.975528258148	-1.0175	-1.25663706144	2.9808	1	
20200423_224250.910002	0.154508497187	0.3224	-0.975528258148	-1.0157	-1.25663706144	2.9886	1	
20200423_224251.010100	0.154508497187	0.3131	-0.975528258148	-1.0146	-1.25663706144	2.9866	1	
20200423_224251.109978	0.154508497187	0.3052	-0.975528258148	-1.0132	-1.25663706144	2.9814	1	
20200423_224251.210066	0.154508497187	0.295	-0.975528258148	-1.0118	-1.25663706144	2.9825	1	
20200423_224251.309975	0.154508497187	0.2847	-0.975528258148	-1.0102	-1.25663706144	2.9815	1	
20200423_224251.410074	0.154508497187	0.2752	-0.975528258148	-1.011	-1.25663706144	2.931	1	
20200423_224251.510057	0.154508497187	0.2643	-0.975528258148	-1.0112	-1.25663706144	2.8739	1	
20200423_224251.609870	0.154508497187	0.2537	-0.975528258148	-1.01	-1.25663706144	2.8419	1	
20200423_224251.709978	0.154508497187	0.2438	-0.975528258148	-1.0077	-1.25663706144	2.8337	1	
20200423_224251.809963	0.154508497187	0.234	-0.975528258148	-1.0049	-1.25663706144	2.8339	1	
20200423_224251.910045	0.154508497187	0.2243	-0.975528258148	-1.0016	-1.25663706144	2.8374	1	
20200423_224252.010032	0.154508497187	0.2158	-0.975528258148	-0.9992	-1.25663706144	2.8385	1	
20200423_224252.109995	0.154508497187	0.2054	-0.975528258148	-0.9963	-1.25663706144	2.8387	1	
