Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_224241.314303	-9.18485099361e-17	0.4844	-1.0	-1.198	-1.57079632679	-3.1102	1	
20200423_224241.414513	-9.18485099361e-17	0.4839	-1.0	-1.1981	-1.57079632679	-3.1162	1	
20200423_224241.514402	-9.18485099361e-17	0.4768	-1.0	-1.1978	-1.57079632679	3.0812	1	
20200423_224241.614428	-9.18485099361e-17	0.4693	-1.0	-1.1992	-1.57079632679	3.0328	1	
20200423_224241.714495	-9.18485099361e-17	0.4604	-1.0	-1.1997	-1.57079632679	2.94	1	
20200423_224241.814635	-9.18485099361e-17	0.4502	-1.0	-1.201	-1.57079632679	2.8642	1	
20200423_224241.914423	-9.18485099361e-17	0.4434	-1.0	-1.2018	-1.57079632679	2.8505	1	
20200423_224242.014890	-9.18485099361e-17	0.4349	-1.0	-1.2018	-1.57079632679	2.7874	1	
20200423_224242.114584	-9.18485099361e-17	0.426	-1.0	-1.201	-1.57079632679	2.7125	1	
20200423_224242.214952	-9.18485099361e-17	0.4126	-1.0	-1.1955	-1.57079632679	2.6197	1	
20200423_224242.315408	-9.18485099361e-17	0.4067	-1.0	-1.1932	-1.57079632679	2.6655	1	
20200423_224242.414884	-9.18485099361e-17	0.3978	-1.0	-1.1884	-1.57079632679	2.6641	1	
20200423_224242.514283	-9.18485099361e-17	0.3903	-1.0	-1.1834	-1.57079632679	2.6667	1	
20200423_224242.614188	-9.18485099361e-17	0.3804	-1.0	-1.1788	-1.57079632679	2.6664	1	
20200423_224242.714367	-9.18485099361e-17	0.3723	-1.0	-1.1743	-1.57079632679	2.6674	1	
20200423_224242.815272	-9.18485099361e-17	0.3632	-1.0	-1.1689	-1.57079632679	2.6688	1	
20200423_224242.914681	-9.18485099361e-17	0.353	-1.0	-1.1638	-1.57079632679	2.67	1	
20200423_224243.014618	-9.18485099361e-17	0.3442	-1.0	-1.1586	-1.57079632679	2.67	1	
20200423_224243.114333	-9.18485099361e-17	0.3373	-1.0	-1.1553	-1.57079632679	2.6659	1	
20200423_224243.214451	-9.18485099361e-17	0.3285	-1.0	-1.15	-1.57079632679	2.6663	1	
20200423_224243.314546	-9.18485099361e-17	0.3194	-1.0	-1.1454	-1.57079632679	2.6649	1	
20200423_224243.414402	-9.18485099361e-17	0.3119	-1.0	-1.1408	-1.57079632679	2.6667	1	
20200423_224243.514758	-9.18485099361e-17	0.3029	-1.0	-1.1362	-1.57079632679	2.666	1	
20200423_224243.614358	-9.18485099361e-17	0.2936	-1.0	-1.1312	-1.57079632679	2.6688	1	
20200423_224243.714524	-9.18485099361e-17	0.2837	-1.0	-1.1239	-1.57079632679	2.6223	1	
20200423_224243.814857	-9.18485099361e-17	0.2764	-1.0	-1.1201	-1.57079632679	2.6267	1	
20200423_224243.914750	-9.18485099361e-17	0.2675	-1.0	-1.1139	-1.57079632679	2.6725	1	
20200423_224244.014474	-9.18485099361e-17	0.2596	-1.0	-1.109	-1.57079632679	2.7275	1	
20200423_224244.115406	-9.18485099361e-17	0.2511	-1.0	-1.104	-1.57079632679	2.7544	1	
20200423_224244.214613	-9.18485099361e-17	0.2389	-1.0	-1.0993	-1.57079632679	2.7476	1	
20200423_224244.314337	-9.18485099361e-17	0.2301	-1.0	-1.0959	-1.57079632679	2.7545	1	
20200423_224244.414657	0.293892626146	0.2204	-0.904508497187	-1.0929	-0.942477796077	2.7469	1	
20200423_224244.514762	0.293892626146	0.2154	-0.904508497187	-1.0935	-0.942477796077	2.7262	1	
20200423_224244.614296	0.293892626146	0.2081	-0.904508497187	-1.0918	-0.942477796077	2.6376	1	
20200423_224244.714305	0.293892626146	0.1999	-0.904508497187	-1.0911	-0.942477796077	2.5415	1	
20200423_224244.814359	0.293892626146	0.1941	-0.904508497187	-1.0897	-0.942477796077	2.475	1	
20200423_224244.914841	0.293892626146	0.1891	-0.904508497187	-1.0894	-0.942477796077	2.4409	1	
20200423_224245.014333	0.293892626146	0.1815	-0.904508497187	-1.0864	-0.942477796077	2.36	1	
20200423_224245.114577	0.293892626146	0.1756	-0.904508497187	-1.0828	-0.942477796077	2.3016	1	
20200423_224245.214869	0.293892626146	0.1696	-0.904508497187	-1.0797	-0.942477796077	2.2084	1	
20200423_224245.314341	0.293892626146	0.1636	-0.904508497187	-1.0748	-0.942477796077	2.1316	1	
20200423_224245.414558	0.293892626146	0.1577	-0.904508497187	-1.069	-0.942477796077	2.0638	1	
20200423_224245.514449	0.293892626146	0.1537	-0.904508497187	-1.0651	-0.942477796077	1.993	1	
20200423_224245.614251	0.293892626146	0.1483	-0.904508497187	-1.0588	-0.942477796077	1.92	1	
20200423_224245.714704	0.293892626146	0.1435	-0.904508497187	-1.053	-0.942477796077	1.8432	1	
20200423_224245.814984	0.293892626146	0.1394	-0.904508497187	-1.0466	-0.942477796077	1.7688	1	
20200423_224245.914186	0.293892626146	0.1348	-0.904508497187	-1.0386	-0.942477796077	1.6829	1	
20200423_224246.014657	0.293892626146	0.1325	-0.904508497187	-1.032	-0.942477796077	1.6135	1	
20200423_224246.114562	0.293892626146	0.1295	-0.904508497187	-1.0235	-0.942477796077	1.5355	1	
20200423_224246.214431	0.293892626146	0.1274	-0.904508497187	-1.0165	-0.942477796077	1.468	1	
20200423_224246.314888	0.293892626146	0.1258	-0.904508497187	-1.0086	-0.942477796077	1.3899	1	
20200423_224246.414763	0.293892626146	0.1244	-0.904508497187	-0.9999	-0.942477796077	1.3153	1	
20200423_224246.514732	0.293892626146	0.1244	-0.904508497187	-0.9907	-0.942477796077	1.2413	1	
20200423_224246.614321	0.293892626146	0.1251	-0.904508497187	-0.9817	-0.942477796077	1.1656	1	
20200423_224246.715193	0.293892626146	0.1261	-0.904508497187	-0.9727	-0.942477796077	1.0928	1	
20200423_224246.814522	0.293892626146	0.128	-0.904508497187	-0.9642	-0.942477796077	1.0114	1	
20200423_224246.914832	0.293892626146	0.1314	-0.904508497187	-0.9545	-0.942477796077	0.9499	1	
20200423_224247.015021	0.293892626146	0.1339	-0.904508497187	-0.9479	-0.942477796077	0.8796	1	
20200423_224247.115793	0.293892626146	0.1372	-0.904508497187	-0.9396	-0.942477796077	0.7996	1	
20200423_224247.214388	0.293892626146	0.1409	-0.904508497187	-0.9324	-0.942477796077	0.7251	1	
20200423_224247.314961	0.293892626146	0.146	-0.904508497187	-0.9244	-0.942477796077	0.6506	1	
20200423_224247.414821	0.475528258148	0.1517	-0.654508497187	-0.9179	-0.314159265359	0.5832	1	
20200423_224247.514877	0.475528258148	0.159	-0.654508497187	-0.9116	-0.314159265359	0.5518	1	
20200423_224247.614333	0.475528258148	0.1677	-0.654508497187	-0.9071	-0.314159265359	0.5846	1	
20200423_224247.714498	0.475528258148	0.178	-0.654508497187	-0.9027	-0.314159265359	0.6499	1	
20200423_224247.814643	0.475528258148	0.1873	-0.654508497187	-0.8982	-0.314159265359	0.7174	1	
20200423_224247.914335	0.475528258148	0.1956	-0.654508497187	-0.8921	-0.314159265359	0.7499	1	
20200423_224248.014307	0.475528258148	0.2036	-0.654508497187	-0.8853	-0.314159265359	0.7561	1	
20200423_224248.114644	0.475528258148	0.2107	-0.654508497187	-0.8782	-0.314159265359	0.7568	1	
20200423_224248.214839	0.475528258148	0.2173	-0.654508497187	-0.8719	-0.314159265359	0.7562	1	
20200423_224248.315042	0.475528258148	0.2253	-0.654508497187	-0.8646	-0.314159265359	0.7557	1	
20200423_224248.414847	0.475528258148	0.2319	-0.654508497187	-0.8581	-0.314159265359	0.7538	1	
20200423_224248.514490	0.475528258148	0.2396	-0.654508497187	-0.8504	-0.314159265359	0.7533	1	
20200423_224248.614542	0.475528258148	0.2461	-0.654508497187	-0.8442	-0.314159265359	0.7546	1	
20200423_224248.714259	0.475528258148	0.2541	-0.654508497187	-0.837	-0.314159265359	0.7572	1	
20200423_224248.814377	0.475528258148	0.2614	-0.654508497187	-0.8299	-0.314159265359	0.756	1	
20200423_224248.914633	0.475528258148	0.2675	-0.654508497187	-0.8245	-0.314159265359	0.7585	1	
20200423_224249.014533	0.475528258148	0.2754	-0.654508497187	-0.816	-0.314159265359	0.7561	1	
20200423_224249.114558	0.475528258148	0.282	-0.654508497187	-0.8096	-0.314159265359	0.7549	1	
20200423_224249.214728	0.475528258148	0.2888	-0.654508497187	-0.8032	-0.314159265359	0.7545	1	
20200423_224249.314261	0.475528258148	0.2964	-0.654508497187	-0.7959	-0.314159265359	0.7563	1	
20200423_224249.414819	0.475528258148	0.3031	-0.654508497187	-0.7893	-0.314159265359	0.7525	1	
20200423_224249.514687	0.475528258148	0.3084	-0.654508497187	-0.7824	-0.314159265359	0.7073	1	
20200423_224249.614191	0.475528258148	0.314	-0.654508497187	-0.7752	-0.314159265359	0.6543	1	
20200423_224249.715041	0.475528258148	0.3212	-0.654508497187	-0.7692	-0.314159265359	0.6252	1	
20200423_224249.814823	0.475528258148	0.3287	-0.654508497187	-0.7632	-0.314159265359	0.6166	1	
20200423_224249.915334	0.475528258148	0.3366	-0.654508497187	-0.7575	-0.314159265359	0.6121	1	
20200423_224250.015323	0.475528258148	0.3466	-0.654508497187	-0.7501	-0.314159265359	0.6075	1	
20200423_224250.114603	0.475528258148	0.3526	-0.654508497187	-0.746	-0.314159265359	0.6089	1	
20200423_224250.214954	0.475528258148	0.3625	-0.654508497187	-0.7391	-0.314159265359	0.6115	1	
20200423_224250.314413	0.475528258148	0.3688	-0.654508497187	-0.7344	-0.314159265359	0.6153	1	
20200423_224250.414408	0.475528258148	0.377	-0.345491502813	-0.7287	0.314159265359	0.6205	1	
20200423_224250.515338	0.475528258148	0.3866	-0.345491502813	-0.7227	0.314159265359	0.6634	1	
20200423_224250.614361	0.475528258148	0.3946	-0.345491502813	-0.719	0.314159265359	0.7261	1	
20200423_224250.714612	0.475528258148	0.4038	-0.345491502813	-0.7131	0.314159265359	0.8002	1	
20200423_224250.814755	0.475528258148	0.4119	-0.345491502813	-0.7085	0.314159265359	0.8795	1	
20200423_224250.914742	0.475528258148	0.4211	-0.345491502813	-0.7022	0.314159265359	0.9659	1	
