Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_210631.448468	3.06161699787e-17	0.824	0.5	1.1055	1.57079632679	0.7822	1	
20200424_210631.545636	3.06161699787e-17	0.8246	0.5	1.1061	1.57079632679	0.7919	1	
20200424_210631.645580	3.06161699787e-17	0.8255	0.5	1.1067	1.57079632679	0.8038	1	
20200424_210631.745580	3.06161699787e-17	0.8255	0.5	1.1067	1.57079632679	0.8038	1	
20200424_210631.845526	3.06161699787e-17	0.8255	0.5	1.1067	1.57079632679	0.8038	1	
20200424_210631.945624	3.06161699787e-17	0.8255	0.5	1.1067	1.57079632679	0.8038	1	
20200424_210632.045595	3.06161699787e-17	0.8459	0.5	1.1291	1.57079632679	1.186	1	
20200424_210632.145563	3.06161699787e-17	0.8534	0.5	1.1386	1.57079632679	1.2809	1	
20200424_210632.245598	3.06161699787e-17	0.8583	0.5	1.15	1.57079632679	1.4582	1	
20200424_210632.345598	3.06161699787e-17	0.8615	0.5	1.1568	1.57079632679	1.5216	1	
20200424_210632.445623	3.06161699787e-17	0.8625	0.5	1.1661	1.57079632679	1.6532	1	
20200424_210632.651766	3.06161699787e-17	0.8635	0.5	1.1894	1.57079632679	1.9008	1	
20200424_210632.653297	3.06161699787e-17	0.8632	0.5	1.1923	1.57079632679	1.938	1	
20200424_210632.745604	3.06161699787e-17	0.8624	0.5	1.1967	1.57079632679	1.9834	1	
20200424_210632.845716	3.06161699787e-17	0.8594	0.5	1.2073	1.57079632679	2.1215	1	
20200424_210632.945718	3.06161699787e-17	0.8594	0.5	1.2073	1.57079632679	2.1215	1	
20200424_210633.045565	3.06161699787e-17	0.8545	0.5	1.222	1.57079632679	2.335	1	
20200424_210633.145589	3.06161699787e-17	0.8545	0.5	1.222	1.57079632679	2.335	1	
20200424_210633.245570	3.06161699787e-17	0.8545	0.5	1.222	1.57079632679	2.335	1	
20200424_210633.345628	3.06161699787e-17	0.8545	0.5	1.222	1.57079632679	2.335	1	
