Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_205155.847561	-0.5	-0.4419	6.12323399574e-17	-0.0003	3.14159265359	-2.9914	1	
20200424_205155.944181	-0.5	-0.442	6.12323399574e-17	-0.0008	3.14159265359	-3.0025	1	
20200424_205156.046056	-0.5	-0.443	6.12323399574e-17	-0.0024	3.14159265359	-3.0358	1	
20200424_205156.145724	-0.5	-0.4438	6.12323399574e-17	-0.0045	3.14159265359	-3.0803	1	
20200424_205156.245742	-0.5	-0.4448	6.12323399574e-17	-0.007	3.14159265359	-3.131	1	
20200424_205156.345885	-0.5	-0.4451	6.12323399574e-17	-0.0098	3.14159265359	3.101	1	
20200424_205156.445759	-0.5	-0.4458	6.12323399574e-17	-0.012	3.14159265359	3.0567	0	
20200424_205156.545837	-0.5	-0.4459	6.12323399574e-17	-0.0126	3.14159265359	3.0468	0	
20200424_205156.645859	-0.5	-0.4459	6.12323399574e-17	-0.0126	3.14159265359	3.0465	1	
20200424_205156.745872	-0.5	-0.4456	6.12323399574e-17	-0.0118	3.14159265359	3.0636	1	
20200424_205156.845991	-0.5	-0.4449	6.12323399574e-17	-0.01	3.14159265359	3.0964	0	
20200424_205156.945852	-0.5	-0.4449	6.12323399574e-17	-0.0092	3.14159265359	3.1139	0	
20200424_205157.045825	-0.5	-0.4448	6.12323399574e-17	-0.0092	3.14159265359	3.1163	0	
20200424_205157.145824	-0.5	-0.4448	6.12323399574e-17	-0.0091	3.14159265359	3.1166	0	
20200424_205157.245866	-0.5	-0.4448	6.12323399574e-17	-0.0091	3.14159265359	3.1171	0	
20200424_205157.345862	-0.5	-0.4447	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205157.445744	-0.5	-0.4447	6.12323399574e-17	-0.0092	3.14159265359	3.1168	0	
20200424_205157.545955	-0.5	-0.4447	6.12323399574e-17	-0.0091	3.14159265359	3.1171	0	
20200424_205157.645843	-0.5	-0.4447	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205157.745930	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205157.845883	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.1168	0	
20200424_205157.945852	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205158.045888	-0.5	-0.4447	6.12323399574e-17	-0.0091	3.14159265359	3.1172	0	
20200424_205158.145722	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.1171	0	
20200424_205158.245802	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205158.346339	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.1172	0	
20200424_205158.446114	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205158.545788	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205158.645808	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.117	0	
20200424_205158.745867	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.1171	0	
20200424_205158.845730	-0.5	-0.4446	6.12323399574e-17	-0.0091	3.14159265359	3.1172	0	
20200424_205158.945953	-0.485410196625	-0.4449	-0.352671151375	-0.0088	-2.51327412287	3.128	1	
20200424_205159.045798	-0.485410196625	-0.4495	-0.352671151375	-0.0051	-2.51327412287	-3.0762	1	
20200424_205159.145858	-0.485410196625	-0.4577	-0.352671151375	-0.0009	-2.51327412287	-2.9701	1	
20200424_205159.245927	-0.485410196625	-0.4652	-0.352671151375	0.0042	-2.51327412287	-2.8413	1	
20200424_205159.346148	-0.485410196625	-0.4776	-0.352671151375	0.0077	-2.51327412287	-2.7008	1	
20200424_205159.446165	-0.485410196625	-0.4885	-0.352671151375	0.0093	-2.51327412287	-2.5816	1	
20200424_205159.546223	-0.485410196625	-0.5	-0.352671151375	0.0099	-2.51327412287	-2.4514	1	
20200424_205159.645815	-0.485410196625	-0.5117	-0.352671151375	0.0085	-2.51327412287	-2.3153	1	
20200424_205159.746052	-0.485410196625	-0.5229	-0.352671151375	0.0057	-2.51327412287	-2.1882	1	
20200424_205159.845819	-0.485410196625	-0.5314	-0.352671151375	0.0029	-2.51327412287	-2.0714	1	
20200424_205159.946099	-0.485410196625	-0.5407	-0.352671151375	-0.0021	-2.51327412287	-1.9405	1	
20200424_205200.045917	-0.485410196625	-0.5481	-0.352671151375	-0.0063	-2.51327412287	-1.8246	1	
20200424_205200.146203	-0.485410196625	-0.556	-0.352671151375	-0.0162	-2.51327412287	-1.7032	1	
20200424_205200.245844	-0.485410196625	-0.5622	-0.352671151375	-0.0232	-2.51327412287	-1.5967	1	
20200424_205200.346035	-0.485410196625	-0.565	-0.352671151375	-0.0374	-2.51327412287	-1.5235	1	
20200424_205200.445782	-0.485410196625	-0.568	-0.352671151375	-0.0506	-2.51327412287	-1.4588	1	
20200424_205200.545914	-0.485410196625	-0.5693	-0.352671151375	-0.0658	-2.51327412287	-1.4078	1	
20200424_205200.645821	-0.485410196625	-0.567	-0.352671151375	-0.0841	-2.51327412287	-1.3726	1	
20200424_205200.746060	-0.485410196625	-0.5643	-0.352671151375	-0.101	-2.51327412287	-1.3496	1	
20200424_205200.846021	-0.485410196625	-0.5608	-0.352671151375	-0.1189	-2.51327412287	-1.3343	1	
20200424_205200.946241	-0.485410196625	-0.5557	-0.352671151375	-0.1384	-2.51327412287	-1.3293	1	
20200424_205201.045896	-0.485410196625	-0.5506	-0.352671151375	-0.1583	-2.51327412287	-1.331	1	
20200424_205201.145857	-0.485410196625	-0.5451	-0.352671151375	-0.1799	-2.51327412287	-1.3297	1	
20200424_205201.245845	-0.485410196625	-0.5403	-0.352671151375	-0.1989	-2.51327412287	-1.328	1	
20200424_205201.346065	-0.485410196625	-0.5371	-0.352671151375	-0.2164	-2.51327412287	-1.302	1	
20200424_205201.445844	-0.485410196625	-0.5348	-0.352671151375	-0.2341	-2.51327412287	-1.2526	1	
20200424_205201.545791	-0.485410196625	-0.5317	-0.352671151375	-0.2475	-2.51327412287	-1.2119	1	
20200424_205201.645816	-0.485410196625	-0.5287	-0.352671151375	-0.2597	-2.51327412287	-1.1945	1	
20200424_205201.746170	-0.485410196625	-0.5243	-0.352671151375	-0.2712	-2.51327412287	-1.1946	1	
20200424_205201.846065	-0.485410196625	-0.52	-0.352671151375	-0.2811	-2.51327412287	-1.1972	1	
20200424_205201.946150	-0.216311896062	-0.5165	-0.665739561407	-0.2889	-1.88495559215	-1.1929	1	
20200424_205202.045988	-0.216311896062	-0.5128	-0.665739561407	-0.3007	-1.88495559215	-1.1576	1	
20200424_205202.145836	-0.216311896062	-0.5101	-0.665739561407	-0.3129	-1.88495559215	-1.0994	1	
20200424_205202.246011	-0.216311896062	-0.5047	-0.665739561407	-0.329	-1.88495559215	-1.0371	1	
20200424_205202.345948	-0.216311896062	-0.5002	-0.665739561407	-0.3414	-1.88495559215	-0.9861	1	
20200424_205202.446351	-0.216311896062	-0.4922	-0.665739561407	-0.3568	-1.88495559215	-0.9474	1	
20200424_205202.545992	-0.216311896062	-0.4835	-0.665739561407	-0.3719	-1.88495559215	-0.9145	1	
20200424_205202.645740	-0.216311896062	-0.4713	-0.665739561407	-0.3876	-1.88495559215	-0.8953	1	
20200424_205202.745797	-0.216311896062	-0.4593	-0.665739561407	-0.4029	-1.88495559215	-0.8918	1	
20200424_205202.845815	-0.216311896062	-0.4472	-0.665739561407	-0.4172	-1.88495559215	-0.8911	1	
20200424_205202.945943	-0.216311896062	-0.4343	-0.665739561407	-0.4326	-1.88495559215	-0.892	1	
20200424_205203.045826	-0.216311896062	-0.4202	-0.665739561407	-0.4498	-1.88495559215	-0.8949	1	
20200424_205203.145851	-0.216311896062	-0.4062	-0.665739561407	-0.4659	-1.88495559215	-0.9045	1	
20200424_205203.245811	-0.216311896062	-0.3948	-0.665739561407	-0.4811	-1.88495559215	-0.9053	1	
20200424_205203.346229	-0.216311896062	-0.3837	-0.665739561407	-0.4964	-1.88495559215	-0.8898	1	
20200424_205203.446078	-0.216311896062	-0.3727	-0.665739561407	-0.5112	-1.88495559215	-0.8654	1	
