Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_205155.849193	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0376	0	
20200424_205155.941958	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0373	0	
20200424_205156.042099	0.5	0.4686	-1.22464679915e-16	-0.0219	0.0	-0.0319	0	
20200424_205156.141983	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0365	0	
20200424_205156.242073	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0376	0	
20200424_205156.342099	0.5	0.4689	-1.22464679915e-16	-0.0222	0.0	-0.0368	0	
20200424_205156.442007	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0364	0	
20200424_205156.542039	0.5	0.4688	-1.22464679915e-16	-0.0219	0.0	-0.0361	0	
20200424_205156.641954	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0367	0	
20200424_205156.741983	0.5	0.4688	-1.22464679915e-16	-0.0222	0.0	-0.0367	0	
20200424_205156.842017	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0376	0	
20200424_205156.941985	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0364	0	
20200424_205157.042277	0.5	0.469	-1.22464679915e-16	-0.0221	0.0	-0.0379	0	
20200424_205157.142105	0.5	0.4692	-1.22464679915e-16	-0.0224	0.0	-0.0178	0	
20200424_205157.241999	0.5	0.4689	-1.22464679915e-16	-0.022	0.0	-0.0367	0	
20200424_205157.342053	0.5	0.4692	-1.22464679915e-16	-0.0224	0.0	-0.0182	0	
20200424_205157.441969	0.5	0.4688	-1.22464679915e-16	-0.0222	0.0	-0.0368	0	
20200424_205157.542097	0.5	0.4689	-1.22464679915e-16	-0.0222	0.0	-0.0377	0	
20200424_205157.642145	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0364	0	
20200424_205157.742081	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0368	0	
20200424_205157.842011	0.5	0.469	-1.22464679915e-16	-0.0222	0.0	-0.0383	0	
20200424_205157.942087	0.5	0.4688	-1.22464679915e-16	-0.0222	0.0	-0.0368	0	
20200424_205158.042036	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.037	0	
20200424_205158.141865	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0376	0	
20200424_205158.242255	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0368	0	
20200424_205158.342168	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0374	0	
20200424_205158.442118	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0367	0	
20200424_205158.542099	0.5	0.469	-1.22464679915e-16	-0.0221	0.0	-0.0381	0	
20200424_205158.641983	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0367	0	
20200424_205158.742055	0.5	0.4688	-1.22464679915e-16	-0.0221	0.0	-0.0368	0	
20200424_205158.842099	0.5	0.4689	-1.22464679915e-16	-0.0221	0.0	-0.0376	0	
20200424_205158.942092	0.485410196625	0.4689	0.352671151375	-0.0222	0.628318530718	-0.033	1	
20200424_205159.041967	0.485410196625	0.4724	0.352671151375	-0.0231	0.628318530718	-0.003	1	
20200424_205159.142015	0.485410196625	0.4762	0.352671151375	-0.024	0.628318530718	0.0304	1	
20200424_205159.242038	0.485410196625	0.4815	0.352671151375	-0.0253	0.628318530718	0.0897	1	
20200424_205159.342013	0.485410196625	0.4882	0.352671151375	-0.0265	0.628318530718	0.1754	1	
20200424_205159.442101	0.485410196625	0.4989	0.352671151375	-0.0282	0.628318530718	0.2964	1	
20200424_205159.542045	0.485410196625	0.5092	0.352671151375	-0.0284	0.628318530718	0.436	1	
20200424_205159.641963	0.485410196625	0.5203	0.352671151375	-0.0266	0.628318530718	0.5571	1	
20200424_205159.741965	0.485410196625	0.5303	0.352671151375	-0.0245	0.628318530718	0.6788	1	
20200424_205159.842003	0.485410196625	0.5401	0.352671151375	-0.0203	0.628318530718	0.7905	1	
20200424_205159.942026	0.485410196625	0.5495	0.352671151375	-0.015	0.628318530718	0.9086	1	
20200424_205200.042143	0.485410196625	0.558	0.352671151375	-0.009	0.628318530718	1.0042	1	
20200424_205200.142115	0.485410196625	0.5661	0.352671151375	-0.0018	0.628318530718	1.1259	1	
20200424_205200.242022	0.485410196625	0.5736	0.352671151375	0.0064	0.628318530718	1.2477	1	
20200424_205200.342057	0.485410196625	0.5793	0.352671151375	0.0152	0.628318530718	1.3672	1	
20200424_205200.441983	0.485410196625	0.5844	0.352671151375	0.0245	0.628318530718	1.4928	1	
20200424_205200.541980	0.485410196625	0.5877	0.352671151375	0.0343	0.628318530718	1.596	1	
20200424_205200.641958	0.485410196625	0.589	0.352671151375	0.0451	0.628318530718	1.6769	1	
20200424_205200.742059	0.485410196625	0.5896	0.352671151375	0.0582	0.628318530718	1.7098	1	
20200424_205200.842049	0.485410196625	0.588	0.352671151375	0.0746	0.628318530718	1.7632	1	
20200424_205200.942087	0.485410196625	0.5847	0.352671151375	0.0916	0.628318530718	1.8268	1	
20200424_205201.042033	0.485410196625	0.5824	0.352671151375	0.1083	0.628318530718	1.864	1	
20200424_205201.142017	0.485410196625	0.578	0.352671151375	0.1248	0.628318530718	1.8765	1	
20200424_205201.242002	0.485410196625	0.5726	0.352671151375	0.1419	0.628318530718	1.8705	1	
20200424_205201.342064	0.485410196625	0.5661	0.352671151375	0.1604	0.628318530718	1.8732	1	
20200424_205201.441998	0.485410196625	0.561	0.352671151375	0.1795	0.628318530718	1.889	1	
20200424_205201.541935	0.485410196625	0.5563	0.352671151375	0.1965	0.628318530718	1.9011	1	
20200424_205201.641936	0.485410196625	0.5507	0.352671151375	0.2121	0.628318530718	1.9102	1	
20200424_205201.742006	0.485410196625	0.5462	0.352671151375	0.2284	0.628318530718	1.9457	1	
20200424_205201.842052	0.485410196625	0.5406	0.352671151375	0.2444	0.628318530718	1.9707	1	
20200424_205201.942067	0.216311896062	0.5363	0.665739561407	0.2564	1.25663706144	1.9789	1	
20200424_205202.042077	0.216311896062	0.5309	0.665739561407	0.2699	1.25663706144	2.0066	1	
20200424_205202.141926	0.216311896062	0.5264	0.665739561407	0.285	1.25663706144	2.0507	1	
20200424_205202.242015	0.216311896062	0.5198	0.665739561407	0.3002	1.25663706144	2.097	1	
20200424_205202.342066	0.216311896062	0.5118	0.665739561407	0.3158	1.25663706144	2.1409	1	
20200424_205202.442059	0.216311896062	0.5042	0.665739561407	0.331	1.25663706144	2.1839	1	
20200424_205202.542063	0.216311896062	0.4941	0.665739561407	0.3462	1.25663706144	2.2136	1	
20200424_205202.641972	0.216311896062	0.4833	0.665739561407	0.3612	1.25663706144	2.2377	1	
20200424_205202.741970	0.216311896062	0.4717	0.665739561407	0.377	1.25663706144	2.2564	1	
20200424_205202.842049	0.216311896062	0.4603	0.665739561407	0.3917	1.25663706144	2.2658	1	
20200424_205202.942058	0.216311896062	0.4476	0.665739561407	0.4067	1.25663706144	2.2484	1	
20200424_205203.042019	0.216311896062	0.4347	0.665739561407	0.4218	1.25663706144	2.2367	1	
20200424_205203.142018	0.216311896062	0.4218	0.665739561407	0.4374	1.25663706144	2.2468	1	
20200424_205203.241972	0.216311896062	0.4096	0.665739561407	0.4533	1.25663706144	2.2523	1	
20200424_205203.342116	0.216311896062	0.3977	0.665739561407	0.4691	1.25663706144	2.2558	1	
20200424_205203.442072	0.216311896062	0.386	0.665739561407	0.4829	1.25663706144	2.2279	1	
20200424_205203.542086	0.216311896062	0.3739	0.665739561407	0.4991	1.25663706144	2.2403	1	
20200424_205203.641978	0.216311896062	0.3628	0.665739561407	0.5147	1.25663706144	2.2586	1	
20200424_205203.742018	0.216311896062	0.3501	0.665739561407	0.5303	1.25663706144	2.2648	1	
20200424_205203.841985	0.216311896062	0.3372	0.665739561407	0.546	1.25663706144	2.278	1	
20200424_205203.941968	0.216311896062	0.3259	0.665739561407	0.5596	1.25663706144	2.2689	1	
20200424_205204.042015	0.216311896062	0.3157	0.665739561407	0.5723	1.25663706144	2.265	1	
20200424_205204.142120	0.216311896062	0.3065	0.665739561407	0.5849	1.25663706144	2.291	1	
20200424_205204.242097	0.216311896062	0.2992	0.665739561407	0.5956	1.25663706144	2.348	1	
20200424_205204.342055	0.216311896062	0.2912	0.665739561407	0.6063	1.25663706144	2.4036	1	
20200424_205204.441944	0.216311896062	0.2839	0.665739561407	0.6155	1.25663706144	2.4455	1	
20200424_205204.542013	0.216311896062	0.278	0.665739561407	0.6211	1.25663706144	2.4671	1	
20200424_205204.641974	0.216311896062	0.271	0.665739561407	0.6263	1.25663706144	2.4578	1	
20200424_205204.742039	0.216311896062	0.2691	0.665739561407	0.6265	1.25663706144	2.416	1	
20200424_205204.842084	0.216311896062	0.2675	0.665739561407	0.6253	1.25663706144	2.3519	1	
20200424_205204.942066	-0.2472135955	0.2665	0.760845213036	0.6235	1.88495559215	2.2806	1	
20200424_205205.042068	-0.2472135955	0.2641	0.760845213036	0.6284	1.88495559215	2.3203	1	
20200424_205205.142089	-0.2472135955	0.2593	0.760845213036	0.6373	1.88495559215	2.4135	1	
20200424_205205.241953	-0.2472135955	0.2556	0.760845213036	0.6458	1.88495559215	2.5253	1	
20200424_205205.342070	-0.2472135955	0.2476	0.760845213036	0.6537	1.88495559215	2.6151	1	
20200424_205205.441993	-0.2472135955	0.2375	0.760845213036	0.6621	1.88495559215	2.7021	1	
20200424_205205.542153	-0.2472135955	0.225	0.760845213036	0.6705	1.88495559215	2.757	1	
20200424_205205.641982	-0.2472135955	0.2115	0.760845213036	0.6774	1.88495559215	2.8111	1	
20200424_205205.742000	-0.2472135955	0.1943	0.760845213036	0.6843	1.88495559215	2.8628	1	
20200424_205205.842021	-0.2472135955	0.1773	0.760845213036	0.6908	1.88495559215	2.9044	1	
20200424_205205.942008	-0.2472135955	0.1595	0.760845213036	0.6945	1.88495559215	2.9156	1	
20200424_205206.041957	-0.2472135955	0.1407	0.760845213036	0.699	1.88495559215	2.9329	1	
20200424_205206.142144	-0.2472135955	0.1212	0.760845213036	0.7038	1.88495559215	2.9332	1	
20200424_205206.241959	-0.2472135955	0.1012	0.760845213036	0.7083	1.88495559215	2.9406	1	
20200424_205206.342056	-0.2472135955	0.0812	0.760845213036	0.7122	1.88495559215	2.9378	1	
