Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_212800.311227	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1302	0	
20200424_212800.406739	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1302	0	
20200424_212800.506771	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.13	0	
20200424_212800.606574	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1299	0	
20200424_212800.706810	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1301	0	
20200424_212800.806774	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1302	0	
20200424_212800.906655	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1299	0	
20200424_212801.006642	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1298	0	
20200424_212801.106820	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1299	0	
20200424_212801.206740	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1299	0	
20200424_212801.306605	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1298	0	
20200424_212801.406787	-0.5	-0.4257	6.12323399574e-17	-0.0114	3.14159265359	3.1283	0	
20200424_212801.506742	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1298	0	
20200424_212801.606608	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1301	0	
20200424_212801.706672	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1301	0	
20200424_212801.806848	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.13	0	
20200424_212801.906792	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1301	0	
20200424_212802.006775	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1301	0	
20200424_212802.106646	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1302	0	
20200424_212802.206754	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.13	0	
20200424_212802.306778	-0.5	-0.4256	6.12323399574e-17	-0.0115	3.14159265359	3.1301	0	
20200424_212802.406772	-1.38003675534	-0.4257	-0.448401123334	-0.0112	-2.82743338823	3.1345	1	
20200424_212802.506715	-1.38003675534	-0.4299	-0.448401123334	-0.0099	-2.82743338823	-3.1064	1	
20200424_212802.606600	-1.38003675534	-0.438	-0.448401123334	-0.0067	-2.82743338823	-3.0399	1	
20200424_212802.706605	-1.38003675534	-0.4487	-0.448401123334	-0.0039	-2.82743338823	-2.9509	1	
20200424_212802.806692	-1.38003675534	-0.4614	-0.448401123334	-0.0021	-2.82743338823	-2.8804	1	
