Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_212800.311281	0.5	0.4705	-1.22464679915e-16	-0.0379	0.0	-0.0385	0	
20200424_212800.409930	0.5	0.4704	-1.22464679915e-16	-0.038	0.0	-0.038	0	
20200424_212800.509959	0.5	0.4705	-1.22464679915e-16	-0.038	0.0	-0.0394	0	
20200424_212800.609659	0.5	0.4703	-1.22464679915e-16	-0.038	0.0	-0.0379	0	
20200424_212800.709914	0.5	0.4705	-1.22464679915e-16	-0.038	0.0	-0.0403	0	
20200424_212800.810297	0.5	0.4708	-1.22464679915e-16	-0.0382	0.0	-0.0419	0	
20200424_212800.909803	0.5	0.4704	-1.22464679915e-16	-0.038	0.0	-0.0379	0	
20200424_212801.009821	0.5	0.4705	-1.22464679915e-16	-0.038	0.0	-0.039	0	
20200424_212801.109827	0.5	0.4701	-1.22464679915e-16	-0.0379	0.0	-0.0355	0	
20200424_212801.209766	0.5	0.4704	-1.22464679915e-16	-0.038	0.0	-0.0381	0	
20200424_212801.309717	0.5	0.4703	-1.22464679915e-16	-0.0379	0.0	-0.0357	0	
20200424_212801.409782	0.5	0.4702	-1.22464679915e-16	-0.0379	0.0	-0.0355	0	
20200424_212801.510590	0.5	0.4701	-1.22464679915e-16	-0.0379	0.0	-0.0352	0	
20200424_212801.609662	0.5	0.4703	-1.22464679915e-16	-0.0379	0.0	-0.0362	0	
20200424_212801.709986	0.5	0.4702	-1.22464679915e-16	-0.0379	0.0	-0.0355	0	
20200424_212801.810152	0.5	0.4704	-1.22464679915e-16	-0.038	0.0	-0.0379	0	
20200424_212801.909760	0.5	0.4705	-1.22464679915e-16	-0.038	0.0	-0.0386	0	
20200424_212802.009984	0.5	0.4704	-1.22464679915e-16	-0.038	0.0	-0.0381	0	
20200424_212802.109759	0.5	0.4705	-1.22464679915e-16	-0.038	0.0	-0.0392	0	
20200424_212802.210254	0.5	0.4702	-1.22464679915e-16	-0.0379	0.0	-0.0358	0	
20200424_212802.310292	0.5	0.4706	-1.22464679915e-16	-0.0381	0.0	-0.0401	0	
20200424_212802.409860	1.38003675534	0.4709	0.448401123334	-0.0382	0.314159265359	-0.0165	1	
20200424_212802.509938	1.38003675534	0.4732	0.448401123334	-0.0385	0.314159265359	-0.0138	1	
20200424_212802.609626	1.38003675534	0.4777	0.448401123334	-0.0395	0.314159265359	0.0221	1	
20200424_212802.709650	1.38003675534	0.4878	0.448401123334	-0.0416	0.314159265359	0.104	1	
20200424_212802.810114	1.38003675534	0.4997	0.448401123334	-0.0424	0.314159265359	0.2037	1	
20200424_212802.909798	1.38003675534	0.5118	0.448401123334	-0.0426	0.314159265359	0.3037	1	
20200424_212803.010028	1.38003675534	0.5255	0.448401123334	-0.0416	0.314159265359	0.3798	1	
20200424_212803.110193	1.38003675534	0.5426	0.448401123334	-0.0363	0.314159265359	0.4379	1	
20200424_212803.209970	1.38003675534	0.5598	0.448401123334	-0.0287	0.314159265359	0.472	1	
20200424_212803.309855	1.38003675534	0.5755	0.448401123334	-0.0224	0.314159265359	0.4882	1	
20200424_212803.409940	1.38003675534	0.5936	0.448401123334	-0.0133	0.314159265359	0.4941	1	
20200424_212803.510583	1.38003675534	0.6118	0.448401123334	-0.0048	0.314159265359	0.4958	1	
20200424_212803.609624	1.38003675534	0.6269	0.448401123334	0.0037	0.314159265359	0.4797	1	
20200424_212803.709711	1.38003675534	0.6435	0.448401123334	0.0124	0.314159265359	0.5028	1	
20200424_212803.809846	1.38003675534	0.66	0.448401123334	0.0208	0.314159265359	0.5064	1	
20200424_212803.909795	1.38003675534	0.6776	0.448401123334	0.0303	0.314159265359	0.5079	1	
