Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_212800.310608	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5448	0	
20200424_212800.410617	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5447	0	
20200424_212800.510397	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5449	0	
20200424_212800.610699	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5452	0	
20200424_212800.712104	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5447	0	
20200424_212800.810793	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5449	0	
20200424_212800.910389	3.06161699787e-17	0.0443	0.5	0.501	1.57079632679	1.5447	0	
20200424_212801.010229	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5442	0	
20200424_212801.110583	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5447	0	
20200424_212801.211259	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.545	0	
20200424_212801.311019	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5445	0	
20200424_212801.410583	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5449	0	
20200424_212801.510354	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5449	0	
20200424_212801.610222	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5449	0	
20200424_212801.712063	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5448	0	
20200424_212801.810762	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5451	0	
20200424_212801.910340	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5448	0	
20200424_212802.010563	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5445	0	
20200424_212802.111027	3.06161699787e-17	0.0442	0.5	0.5009	1.57079632679	1.5449	0	
20200424_212802.210571	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.545	0	
20200424_212802.310155	3.06161699787e-17	0.0442	0.5	0.501	1.57079632679	1.5457	0	
