Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_212120.298764	-7.34788079488e-17	-0.0409	-0.4	-0.2942	-1.57079632679	-1.5677	1	
20200424_212120.394470	-7.34788079488e-17	-0.041	-0.4	-0.2952	-1.57079632679	-1.5545	1	
20200424_212120.495946	-7.34788079488e-17	-0.0415	-0.4	-0.2993	-1.57079632679	-1.4976	1	
20200424_212120.595817	-7.34788079488e-17	-0.0435	-0.4	-0.3048	-1.57079632679	-1.4033	1	
20200424_212120.695878	-7.34788079488e-17	-0.0446	-0.4	-0.3172	-1.57079632679	-1.2722	1	
20200424_212120.796063	-7.34788079488e-17	-0.0447	-0.4	-0.3271	-1.57079632679	-1.1584	1	
20200424_212120.895936	-7.34788079488e-17	-0.0427	-0.4	-0.3387	-1.57079632679	-1.0556	1	
20200424_212120.995910	-7.34788079488e-17	-0.0396	-0.4	-0.3483	-1.57079632679	-0.9828	1	
20200424_212121.095911	-7.34788079488e-17	-0.0374	-0.4	-0.3509	-1.57079632679	-0.9944	1	
20200424_212121.195954	-7.34788079488e-17	-0.0362	-0.4	-0.3501	-1.57079632679	-1.0371	1	
20200424_212121.295917	-7.34788079488e-17	-0.035	-0.4	-0.3489	-1.57079632679	-1.0994	1	
20200424_212121.395962	-7.34788079488e-17	-0.0341	-0.4	-0.3468	-1.57079632679	-1.1604	1	
20200424_212121.495937	-7.34788079488e-17	-0.0329	-0.4	-0.3454	-1.57079632679	-1.225	1	
20200424_212121.595794	-7.34788079488e-17	-0.0309	-0.4	-0.3439	-1.57079632679	-1.3027	1	
20200424_212121.695879	-7.34788079488e-17	-0.0297	-0.4	-0.343	-1.57079632679	-1.3504	1	
20200424_212121.796002	-7.34788079488e-17	-0.0282	-0.4	-0.3417	-1.57079632679	-1.4193	1	
20200424_212121.895967	-7.34788079488e-17	-0.0272	-0.4	-0.3408	-1.57079632679	-1.4574	1	
20200424_212121.995985	-7.34788079488e-17	-0.0259	-0.4	-0.3404	-1.57079632679	-1.5195	1	
20200424_212122.095793	-7.34788079488e-17	-0.0244	-0.4	-0.3401	-1.57079632679	-1.5629	0	
20200424_212122.195993	-7.34788079488e-17	-0.024	-0.4	-0.3398	-1.57079632679	-1.5768	0	
20200424_212122.295929	-7.34788079488e-17	-0.0239	-0.4	-0.3397	-1.57079632679	-1.5806	0	
20200424_212122.395956	-7.34788079488e-17	-0.0239	-0.4	-0.3397	-1.57079632679	-1.581	0	
20200424_212122.495973	-7.34788079488e-17	-0.0238	-0.4	-0.3397	-1.57079632679	-1.5811	0	
20200424_212122.595770	-7.34788079488e-17	-0.0239	-0.4	-0.3397	-1.57079632679	-1.5811	0	
