Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_224604.228524	1.5	0.3746	0.0	-0.7753	0.0	-0.6372	1	
20200423_224604.322675	1.5	0.3746	0.0	-0.7755	0.0	-0.6372	1	
20200423_224604.422039	1.5	0.3777	0.0	-0.7783	0.0	-0.6139	1	
20200423_224604.521645	1.5	0.382	0.0	-0.7825	0.0	-0.5701	1	
20200423_224604.621330	1.5	0.3881	0.0	-0.7895	0.0	-0.4972	1	
20200423_224604.722490	1.5	0.3951	0.0	-0.7956	0.0	-0.4213	1	
20200423_224604.822495	1.5	0.4034	0.0	-0.8014	0.0	-0.3507	1	
20200423_224604.922528	1.5	0.409	0.0	-0.8054	0.0	-0.284	1	
20200423_224605.022437	1.5	0.4173	0.0	-0.8095	0.0	-0.2186	1	
20200423_224605.123043	1.5	0.4266	0.0	-0.8135	0.0	-0.1217	1	
20200423_224605.222570	1.5	0.4345	0.0	-0.8163	0.0	-0.068	1	
20200423_224605.322618	1.5	0.4437	0.0	-0.8187	0.0	-0.0079	1	
20200423_224605.422331	1.5	0.4522	0.0	-0.8206	0.0	0.0687	1	
20200423_224605.522117	1.5	0.4627	0.0	-0.8225	0.0	0.1461	1	
20200423_224605.621609	1.5	0.4727	0.0	-0.823	0.0	0.2186	1	
20200423_224605.722547	1.5	0.4833	0.0	-0.8228	0.0	0.2926	1	
20200423_224605.822766	1.5	0.4936	0.0	-0.8227	0.0	0.3697	1	
20200423_224605.922072	1.5	0.5052	0.0	-0.8209	0.0	0.4446	1	
20200423_224606.021595	1.5	0.5157	0.0	-0.8181	0.0	0.5408	1	
20200423_224606.122153	1.5	0.5252	0.0	-0.8147	0.0	0.6158	1	
20200423_224606.222488	1.5	0.5351	0.0	-0.8105	0.0	0.6759	1	
20200423_224606.322528	1.5	0.5442	0.0	-0.8042	0.0	0.7014	1	
20200423_224606.422737	1.5	0.5506	0.0	-0.7994	0.0	0.7074	1	
20200423_224606.522518	1.5	0.5584	0.0	-0.7926	0.0	0.7063	1	
20200423_224606.621446	1.5	0.5658	0.0	-0.786	0.0	0.7045	1	
20200423_224606.723179	1.5	0.5728	0.0	-0.7793	0.0	0.6853	1	
20200423_224606.822265	1.5	0.5805	0.0	-0.7739	0.0	0.7074	1	
20200423_224606.922347	1.5	0.588	0.0	-0.7673	0.0	0.7069	1	
20200423_224607.022499	1.5	0.5963	0.0	-0.7611	0.0	0.7067	1	
20200423_224607.121833	1.5	0.6017	0.0	-0.7557	0.0	0.6907	1	
20200423_224607.221391	1.5	0.61	0.0	-0.7486	0.0	0.6895	1	
20200423_224607.322846	1.5	0.6171	0.0	-0.7434	0.0	0.7034	1	
20200423_224607.421474	1.5	0.625	0.0	-0.7361	0.0	0.6869	1	
20200423_224607.521641	1.5	0.6338	0.0	-0.7291	0.0	0.7021	1	
20200423_224607.621514	1.5	0.6397	0.0	-0.7237	0.0	0.7048	1	
20200423_224607.721786	1.5	0.6474	0.0	-0.7169	0.0	0.6913	1	
20200423_224607.821366	1.5	0.6551	0.0	-0.7105	0.0	0.7013	1	
20200423_224607.921684	1.5	0.6629	0.0	-0.7039	0.0	0.703	1	
20200423_224608.021525	1.5	0.6709	0.0	-0.6977	0.0	0.7019	1	
20200423_224608.122475	1.5	0.678	0.0	-0.6909	0.0	0.6991	1	
20200423_224608.221696	1.5	0.6861	0.0	-0.6846	0.0	0.6859	1	
20200423_224608.321452	1.5	0.6934	0.0	-0.6781	0.0	0.682	1	
20200423_224608.421637	1.5	0.7005	0.0	-0.6721	0.0	0.684	1	
20200423_224608.521648	1.5	0.7077	0.0	-0.6663	0.0	0.6988	1	
20200423_224608.621343	1.5	0.7153	0.0	-0.659	0.0	0.6778	1	
20200423_224608.721557	1.5	0.7236	0.0	-0.653	0.0	0.6968	1	
20200423_224608.821415	1.5	0.7315	0.0	-0.6458	0.0	0.6762	1	
20200423_224608.921316	1.5	0.7396	0.0	-0.6396	0.0	0.6834	1	
20200423_224609.021376	1.5	0.7464	0.0	-0.6348	0.0	0.6985	1	
20200423_224609.121473	1.5	0.7543	0.0	-0.6281	0.0	0.6762	1	
20200423_224609.221438	1.5	0.7618	0.0	-0.6221	0.0	0.674	1	
20200423_224609.322025	1.5	0.7684	0.0	-0.6158	0.0	0.6773	1	
20200423_224609.421465	1.5	0.7764	0.0	-0.6101	0.0	0.693	1	
20200423_224609.521700	1.5	0.7842	0.0	-0.603	0.0	0.6763	1	
20200423_224609.621288	1.5	0.7921	0.0	-0.597	0.0	0.6929	1	
20200423_224609.721732	1.5	0.7984	0.0	-0.5918	0.0	0.6936	1	
20200423_224609.821479	1.5	0.8067	0.0	-0.5848	0.0	0.69	1	
20200423_224609.921682	1.5	0.8139	0.0	-0.5794	0.0	0.6702	1	
20200423_224610.021497	1.5	0.8214	0.0	-0.5731	0.0	0.6928	1	
20200423_224610.121514	1.5	0.8302	0.0	-0.5668	0.0	0.6746	1	
20200423_224610.221643	1.5	0.8365	0.0	-0.5607	0.0	0.6749	1	
20200423_224610.323492	1.5	0.844	0.0	-0.5549	0.0	0.674	1	
20200423_224610.421698	1.5	0.8519	0.0	-0.5486	0.0	0.6902	1	
20200423_224610.521339	1.5	0.8595	0.0	-0.5424	0.0	0.6668	1	
20200423_224610.621549	1.5	0.8667	0.0	-0.5373	0.0	0.6672	1	
20200423_224610.721567	1.5	0.874	0.0	-0.5309	0.0	0.6736	1	
20200423_224610.821484	1.5	0.8829	0.0	-0.5242	0.0	0.6716	1	
20200423_224610.921492	1.5	0.8902	0.0	-0.518	0.0	0.675	1	
20200423_224611.021681	1.5	0.8987	0.0	-0.5121	0.0	0.6895	1	
20200423_224611.121656	1.5	0.9059	0.0	-0.5056	0.0	0.6747	1	
20200423_224611.221384	1.5	0.9134	0.0	-0.4998	0.0	0.6694	1	
20200423_224611.321467	1.5	0.9212	0.0	-0.4941	0.0	0.6704	1	
20200423_224611.421735	1.5	0.9296	0.0	-0.4866	0.0	0.6781	1	
20200423_224611.521522	1.5	0.9377	0.0	-0.4808	0.0	0.6734	1	
20200423_224611.621329	1.5	0.9432	0.0	-0.476	0.0	0.664	1	
20200423_224611.721544	1.5	0.9517	0.0	-0.4691	0.0	0.6663	1	
20200423_224611.821427	1.5	0.9586	0.0	-0.4634	0.0	0.6599	1	
20200423_224611.921458	1.5	0.9658	0.0	-0.4581	0.0	0.6586	1	
20200423_224612.021719	1.5	0.9747	0.0	-0.4515	0.0	0.6605	1	
20200423_224612.121721	1.5	0.9813	0.0	-0.4455	0.0	0.6675	1	
20200423_224612.221593	1.5	0.9899	0.0	-0.4397	0.0	0.6694	1	
20200423_224612.321509	1.5	0.9979	0.0	-0.4329	0.0	0.6603	1	
20200423_224612.421729	1.5	1.0049	0.0	-0.4276	0.0	0.6635	1	
20200423_224612.522641	1.5	1.0126	0.0	-0.4221	0.0	0.6579	1	
20200423_224612.621641	1.5	1.0207	0.0	-0.4156	0.0	0.6593	1	
20200423_224612.721745	1.5	1.0295	0.0	-0.4086	0.0	0.6669	1	
20200423_224612.821663	1.5	1.036	0.0	-0.403	0.0	0.6656	1	
20200423_224612.921476	1.5	1.0436	0.0	-0.3972	0.0	0.6635	1	
20200423_224613.021551	1.5	1.0507	0.0	-0.3908	0.0	0.6705	1	
