Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200424_210720.040378	0.5	1.0689	-1.22464679915e-16	-0.8202	0.0	-0.6376	1	
20200424_210720.132383	0.5	1.0689	-1.22464679915e-16	-0.8202	0.0	-0.636	1	
20200424_210720.234282	0.5	1.0712	-1.22464679915e-16	-0.8221	0.0	-0.6186	1	
20200424_210720.334330	0.5	1.0747	-1.22464679915e-16	-0.826	0.0	-0.5517	1	
20200424_210720.434335	0.5	1.0786	-1.22464679915e-16	-0.8299	0.0	-0.5248	1	
20200424_210720.534378	0.5	1.0835	-1.22464679915e-16	-0.8354	0.0	-0.4279	1	
20200424_210720.634265	0.5	1.0899	-1.22464679915e-16	-0.841	0.0	-0.3518	1	
20200424_210720.734342	0.5	1.0983	-1.22464679915e-16	-0.8471	0.0	-0.2238	1	
20200424_210720.834386	0.5	1.1083	-1.22464679915e-16	-0.8523	0.0	-0.11	1	
20200424_210720.934339	0.5	1.1185	-1.22464679915e-16	-0.8566	0.0	0.0191	1	
20200424_210721.034285	0.5	1.1291	-1.22464679915e-16	-0.8594	0.0	0.1656	1	
20200424_210721.134236	0.5	1.1385	-1.22464679915e-16	-0.8608	0.0	0.2498	1	
20200424_210721.234290	0.5	1.1509	-1.22464679915e-16	-0.8607	0.0	0.3876	1	
20200424_210721.334347	0.5	1.1605	-1.22464679915e-16	-0.8601	0.0	0.5178	1	
20200424_210721.434342	0.5	1.1707	-1.22464679915e-16	-0.8576	0.0	0.615	1	
20200424_210721.534363	0.5	1.1798	-1.22464679915e-16	-0.8539	0.0	0.7619	1	
20200424_210721.634299	0.5	1.1881	-1.22464679915e-16	-0.8504	0.0	0.862	1	
20200424_210721.734273	0.5	1.1967	-1.22464679915e-16	-0.845	0.0	0.9811	1	
20200424_210721.834242	0.5	1.1975	-1.22464679915e-16	-0.844	0.0	0.9893	1	
20200424_210721.934302	0.5	1.1975	-1.22464679915e-16	-0.844	0.0	0.9893	1	
20200424_210722.034378	0.5	1.2177	-1.22464679915e-16	-0.822	0.0	1.3045	1	
20200424_210722.134363	0.5	1.2241	-1.22464679915e-16	-0.8117	0.0	1.4218	1	
20200424_210722.234365	0.5	1.2289	-1.22464679915e-16	-0.8022	0.0	1.5442	1	
20200424_210722.334207	0.5	1.2321	-1.22464679915e-16	-0.7913	0.0	1.6758	1	
20200424_210722.434217	0.5	1.234	-1.22464679915e-16	-0.7807	0.0	1.7919	1	
20200424_210722.534496	0.5	1.2347	-1.22464679915e-16	-0.7687	0.0	1.9238	1	
20200424_210722.634247	0.5	1.233	-1.22464679915e-16	-0.7571	0.0	2.0353	1	
20200424_210722.734368	0.5	1.2283	-1.22464679915e-16	-0.7454	0.0	2.1524	1	
20200424_210722.834329	0.5	1.2238	-1.22464679915e-16	-0.7334	0.0	2.1958	1	
20200424_210722.934362	0.5	1.2174	-1.22464679915e-16	-0.7202	0.0	2.2526	1	
20200424_210723.034291	0.5	1.2077	-1.22464679915e-16	-0.7079	0.0	2.2572	1	
20200424_210723.134306	0.880036755335	1.1968	0.639384128959	-0.6928	0.628318530718	2.2817	1	
20200424_210723.234424	0.880036755335	1.1861	0.639384128959	-0.6833	0.628318530718	2.2384	1	
20200424_210723.334337	0.880036755335	1.1783	0.639384128959	-0.6761	0.628318530718	2.1719	1	
20200424_210723.434166	0.880036755335	1.1704	0.639384128959	-0.6689	0.628318530718	2.1004	1	
20200424_210723.534297	0.880036755335	1.163	0.639384128959	-0.6603	0.628318530718	2.0175	1	
20200424_210723.634155	0.880036755335	1.1561	0.639384128959	-0.6499	0.628318530718	1.956	1	
20200424_210723.734276	0.880036755335	1.1499	0.639384128959	-0.6398	0.628318530718	1.8904	1	
20200424_210723.834370	0.880036755335	1.1449	0.639384128959	-0.6257	0.628318530718	1.8744	1	
20200424_210723.934354	0.880036755335	1.1399	0.639384128959	-0.609	0.628318530718	1.8217	1	
20200424_210724.034286	0.880036755335	1.1339	0.639384128959	-0.5931	0.628318530718	1.8103	1	
20200424_210724.134264	0.880036755335	1.1293	0.639384128959	-0.5756	0.628318530718	1.7873	1	
20200424_210724.234300	0.880036755335	1.1252	0.639384128959	-0.5558	0.628318530718	1.7953	1	
20200424_210724.334251	0.880036755335	1.1224	0.639384128959	-0.537	0.628318530718	1.8077	1	
20200424_210724.434340	0.880036755335	1.1174	0.639384128959	-0.5173	0.628318530718	1.7933	1	
20200424_210724.534241	0.880036755335	1.1129	0.639384128959	-0.4982	0.628318530718	1.8013	1	
20200424_210724.634207	0.880036755335	1.1088	0.639384128959	-0.4789	0.628318530718	1.8121	1	
20200424_210724.734294	0.880036755335	1.1038	0.639384128959	-0.4579	0.628318530718	1.7951	1	
20200424_210724.834288	0.880036755335	1.0992	0.639384128959	-0.439	0.628318530718	1.7943	1	
20200424_210724.934335	0.880036755335	1.0946	0.639384128959	-0.4201	0.628318530718	1.7916	1	
20200424_210725.034261	0.880036755335	1.0907	0.639384128959	-0.4004	0.628318530718	1.8163	1	
20200424_210725.134296	0.880036755335	1.0859	0.639384128959	-0.3808	0.628318530718	1.7962	1	
20200424_210725.234357	0.880036755335	1.0811	0.639384128959	-0.3615	0.628318530718	1.8163	1	
20200424_210725.334223	0.880036755335	1.0771	0.639384128959	-0.3423	0.628318530718	1.7991	1	
20200424_210725.434378	0.880036755335	1.0717	0.639384128959	-0.3214	0.628318530718	1.8188	1	
20200424_210725.534229	0.880036755335	1.0672	0.639384128959	-0.3028	0.628318530718	1.8182	1	
20200424_210725.634136	0.880036755335	1.0622	0.639384128959	-0.2829	0.628318530718	1.8114	1	
20200424_210725.734310	0.880036755335	1.0581	0.639384128959	-0.2648	0.628318530718	1.8122	1	
20200424_210725.834368	0.880036755335	1.0532	0.639384128959	-0.2455	0.628318530718	1.8033	1	
20200424_210725.934376	0.880036755335	1.0489	0.639384128959	-0.2264	0.628318530718	1.8201	1	
20200424_210726.034479	0.880036755335	1.0448	0.639384128959	-0.2065	0.628318530718	1.8245	1	
20200424_210726.134257	0.448401123334	1.0392	1.38003675534	-0.1874	1.25663706144	1.8138	1	
20200424_210726.234228	0.448401123334	1.0355	1.38003675534	-0.1686	1.25663706144	1.8173	1	
20200424_210726.334360	0.448401123334	1.0305	1.38003675534	-0.1493	1.25663706144	1.8427	1	
20200424_210726.434364	0.448401123334	1.0274	1.38003675534	-0.1325	1.25663706144	1.8612	1	
20200424_210726.534412	0.448401123334	1.0225	1.38003675534	-0.1141	1.25663706144	1.8826	1	
20200424_210726.634227	0.448401123334	1.0168	1.38003675534	-0.0963	1.25663706144	1.8926	1	
20200424_210726.734228	0.448401123334	1.0109	1.38003675534	-0.0766	1.25663706144	1.8931	1	
20200424_210726.834291	0.448401123334	1.004	1.38003675534	-0.0559	1.25663706144	1.8763	1	
20200424_210726.934328	0.448401123334	0.9985	1.38003675534	-0.0377	1.25663706144	1.8985	1	
20200424_210727.034328	0.448401123334	0.9918	1.38003675534	-0.0206	1.25663706144	1.881	1	
20200424_210727.134349	0.448401123334	0.9856	1.38003675534	-0.0033	1.25663706144	1.8837	1	
20200424_210727.234387	0.448401123334	0.9788	1.38003675534	0.0149	1.25663706144	1.877	1	
20200424_210727.334356	0.448401123334	0.9731	1.38003675534	0.035	1.25663706144	1.8714	1	
20200424_210727.434211	0.448401123334	0.9675	1.38003675534	0.0544	1.25663706144	1.8602	1	
20200424_210727.534173	0.448401123334	0.9613	1.38003675534	0.0742	1.25663706144	1.8796	1	
20200424_210727.634221	0.448401123334	0.9551	1.38003675534	0.0923	1.25663706144	1.8657	1	
20200424_210727.734270	0.448401123334	0.9496	1.38003675534	0.1124	1.25663706144	1.8759	1	
20200424_210727.834323	0.448401123334	0.9436	1.38003675534	0.1318	1.25663706144	1.8757	1	
20200424_210727.934315	0.448401123334	0.938	1.38003675534	0.1499	1.25663706144	1.8688	1	
20200424_210728.034318	0.448401123334	0.9323	1.38003675534	0.169	1.25663706144	1.8723	1	
20200424_210728.134199	0.448401123334	0.9261	1.38003675534	0.188	1.25663706144	1.8562	1	
20200424_210728.234353	0.448401123334	0.9201	1.38003675534	0.2072	1.25663706144	1.8766	1	
20200424_210728.334374	0.448401123334	0.9141	1.38003675534	0.225	1.25663706144	1.8739	1	
20200424_210728.434336	0.448401123334	0.9087	1.38003675534	0.2442	1.25663706144	1.8618	1	
20200424_210728.534363	0.448401123334	0.903	1.38003675534	0.2618	1.25663706144	1.8709	1	
20200424_210728.634276	0.448401123334	0.8973	1.38003675534	0.28	1.25663706144	1.8809	1	
20200424_210728.734342	0.448401123334	0.8916	1.38003675534	0.2991	1.25663706144	1.8773	1	
20200424_210728.834265	0.448401123334	0.8857	1.38003675534	0.3187	1.25663706144	1.8814	1	
20200424_210728.934258	0.448401123334	0.8796	1.38003675534	0.3381	1.25663706144	1.8779	1	
20200424_210729.034392	0.448401123334	0.8736	1.38003675534	0.357	1.25663706144	1.88	1	
20200424_210729.134271	-0.448401123334	0.8671	1.38003675534	0.377	1.88495559215	1.8896	1	
20200424_210729.234309	-0.448401123334	0.8647	1.38003675534	0.3913	1.88495559215	1.959	1	
20200424_210729.334358	-0.448401123334	0.8631	1.38003675534	0.4023	1.88495559215	2.0848	1	
20200424_210729.434338	-0.448401123334	0.8609	1.38003675534	0.4121	1.88495559215	2.1994	1	
20200424_210729.534282	-0.448401123334	0.8557	1.38003675534	0.4236	1.88495559215	2.2884	1	
20200424_210729.634244	-0.448401123334	0.8495	1.38003675534	0.4339	1.88495559215	2.3474	1	
20200424_210729.734366	-0.448401123334	0.8394	1.38003675534	0.4446	1.88495559215	2.381	1	
20200424_210729.834239	-0.448401123334	0.8289	1.38003675534	0.4569	1.88495559215	2.436	1	
20200424_210729.934142	-0.448401123334	0.8155	1.38003675534	0.4685	1.88495559215	2.4574	1	
20200424_210730.034327	-0.448401123334	0.7998	1.38003675534	0.4814	1.88495559215	2.4626	1	
20200424_210730.134348	-0.448401123334	0.7834	1.38003675534	0.4946	1.88495559215	2.4672	1	
20200424_210730.234179	-0.448401123334	0.7677	1.38003675534	0.5082	1.88495559215	2.4711	1	
20200424_210730.334294	-0.448401123334	0.7514	1.38003675534	0.521	1.88495559215	2.4851	1	
20200424_210730.434380	-0.448401123334	0.7362	1.38003675534	0.5327	1.88495559215	2.4781	1	
20200424_210730.534319	-0.448401123334	0.7214	1.38003675534	0.5446	1.88495559215	2.495	1	
20200424_210730.634273	-0.448401123334	0.7069	1.38003675534	0.555	1.88495559215	2.4843	1	
20200424_210730.734391	-0.448401123334	0.6917	1.38003675534	0.5655	1.88495559215	2.4789	1	
20200424_210730.834362	-0.448401123334	0.6773	1.38003675534	0.5783	1.88495559215	2.4862	1	
20200424_210730.934343	-0.448401123334	0.6619	1.38003675534	0.5905	1.88495559215	2.4949	1	
20200424_210731.034365	-0.448401123334	0.6442	1.38003675534	0.6032	1.88495559215	2.4944	1	
20200424_210731.134457	-0.448401123334	0.6285	1.38003675534	0.6152	1.88495559215	2.505	1	
20200424_210731.234266	-0.448401123334	0.6129	1.38003675534	0.6269	1.88495559215	2.5021	1	
20200424_210731.334254	-0.448401123334	0.5969	1.38003675534	0.6394	1.88495559215	2.5012	1	
20200424_210731.434329	-0.448401123334	0.5835	1.38003675534	0.6499	1.88495559215	2.4975	1	
20200424_210731.534373	-0.448401123334	0.5671	1.38003675534	0.6616	1.88495559215	2.4784	1	
20200424_210731.634244	-0.448401123334	0.5526	1.38003675534	0.6737	1.88495559215	2.4674	1	
20200424_210731.734356	-0.448401123334	0.5372	1.38003675534	0.6861	1.88495559215	2.4579	1	
20200424_210731.834344	-0.448401123334	0.5211	1.38003675534	0.6989	1.88495559215	2.4608	1	
