Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_223611.256003	0.974278579257	0.1713	0.0625	0.7292	0.523598775598	-1.0898	1	
20200423_223611.349655	0.974278579257	0.1712	0.0625	0.7291	0.523598775598	-1.087	1	
20200423_223611.449688	0.974278579257	0.1734	0.0625	0.7223	0.523598775598	-1.0287	1	
20200423_223611.549516	0.974278579257	0.1769	0.0625	0.713	0.523598775598	-0.9599	1	
20200423_223611.649513	0.974278579257	0.1809	0.0625	0.7033	0.523598775598	-0.8875	1	
20200423_223611.749621	0.974278579257	0.1854	0.0625	0.6938	0.523598775598	-0.8133	1	
20200423_223611.849603	0.974278579257	0.1919	0.0625	0.6838	0.523598775598	-0.7356	1	
20200423_223611.949556	0.974278579257	0.1982	0.0625	0.6751	0.523598775598	-0.6667	1	
20200423_223612.049610	0.974278579257	0.2048	0.0625	0.6683	0.523598775598	-0.6347	1	
20200423_223612.149628	0.974278579257	0.2121	0.0625	0.6624	0.523598775598	-0.6309	1	
20200423_223612.249568	0.974278579257	0.2188	0.0625	0.6577	0.523598775598	-0.6279	1	
20200423_223612.349610	0.974278579257	0.2279	0.0625	0.6511	0.523598775598	-0.6323	1	
20200423_223612.449605	0.974278579257	0.2352	0.0625	0.6459	0.523598775598	-0.6318	1	
20200423_223612.549566	0.974278579257	0.2436	0.0625	0.6391	0.523598775598	-0.6253	1	
20200423_223612.649598	0.974278579257	0.2525	0.0625	0.6334	0.523598775598	-0.6279	1	
20200423_223612.749542	0.974278579257	0.2596	0.0625	0.6276	0.523598775598	-0.6262	1	
20200423_223612.849658	0.974278579257	0.2685	0.0625	0.6214	0.523598775598	-0.6274	1	
20200423_223612.949589	0.974278579257	0.2757	0.0625	0.6165	0.523598775598	-0.627	1	
20200423_223613.049556	0.974278579257	0.2851	0.0625	0.6094	0.523598775598	-0.6243	1	
20200423_223613.149566	0.974278579257	0.2909	0.0625	0.6054	0.523598775598	-0.6268	1	
20200423_223613.249649	0.974278579257	0.2995	0.0625	0.5995	0.523598775598	-0.6281	1	
20200423_223613.349564	0.974278579257	0.3079	0.0625	0.5933	0.523598775598	-0.6285	1	
20200423_223613.449652	0.974278579257	0.3146	0.0625	0.5881	0.523598775598	-0.6266	1	
20200423_223613.549615	0.974278579257	0.3231	0.0625	0.582	0.523598775598	-0.6265	1	
20200423_223613.649585	0.974278579257	0.3309	0.0625	0.5767	0.523598775598	-0.6268	1	
20200423_223613.749567	0.974278579257	0.3387	0.0625	0.5711	0.523598775598	-0.62	1	
20200423_223613.849572	0.974278579257	0.3475	0.0625	0.5646	0.523598775598	-0.6155	1	
20200423_223613.949624	0.974278579257	0.3561	0.0625	0.558	0.523598775598	-0.6173	1	
20200423_223614.049645	0.974278579257	0.3632	0.0625	0.5531	0.523598775598	-0.6201	1	
20200423_223614.149592	0.974278579257	0.3713	0.0625	0.5479	0.523598775598	-0.6219	1	
20200423_223614.249817	0.974278579257	0.3799	0.0625	0.5415	0.523598775598	-0.6246	1	
20200423_223614.349530	0.974278579257	0.3872	0.0625	0.5355	0.523598775598	-0.5982	1	
