Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_223611.257337	1.29903810568	0.8288	0.25	-1.0211	0.523598775598	1.4342	1	
20200423_223611.354149	1.29903810568	0.8287	0.25	-1.021	0.523598775598	1.4303	1	
20200423_223611.454736	1.29903810568	0.8281	0.25	-1.0147	0.523598775598	1.3676	1	
20200423_223611.553357	1.29903810568	0.8276	0.25	-1.0062	0.523598775598	1.298	1	
20200423_223611.653383	1.29903810568	0.8284	0.25	-0.9965	0.523598775598	1.2383	1	
20200423_223611.753360	1.29903810568	0.8306	0.25	-0.9877	0.523598775598	1.2065	1	
20200423_223611.852997	1.29903810568	0.8339	0.25	-0.977	0.523598775598	1.2174	1	
20200423_223611.953550	1.29903810568	0.8374	0.25	-0.9697	0.523598775598	1.2222	1	
20200423_223612.054072	1.29903810568	0.8412	0.25	-0.9593	0.523598775598	1.2025	1	
20200423_223612.154477	1.29903810568	0.8444	0.25	-0.9498	0.523598775598	1.1983	1	
20200423_223612.252983	1.29903810568	0.8463	0.25	-0.9442	0.523598775598	1.2171	1	
20200423_223612.353252	1.29903810568	0.8508	0.25	-0.9328	0.523598775598	1.2113	1	
20200423_223612.453142	1.29903810568	0.8541	0.25	-0.9253	0.523598775598	1.2107	1	
20200423_223612.553484	1.29903810568	0.8578	0.25	-0.9148	0.523598775598	1.2105	1	
20200423_223612.653299	1.29903810568	0.8614	0.25	-0.9052	0.523598775598	1.2105	1	
20200423_223612.753718	1.29903810568	0.8652	0.25	-0.8967	0.523598775598	1.1914	1	
20200423_223612.853608	1.29903810568	0.8683	0.25	-0.8878	0.523598775598	1.1913	1	
20200423_223612.953618	1.29903810568	0.8722	0.25	-0.8782	0.523598775598	1.2115	1	
20200423_223613.052967	1.29903810568	0.8756	0.25	-0.8696	0.523598775598	1.2109	1	
20200423_223613.153571	1.29903810568	0.8791	0.25	-0.8605	0.523598775598	1.2097	1	
20200423_223613.253204	1.29903810568	0.8836	0.25	-0.8515	0.523598775598	1.1922	1	
20200423_223613.354291	1.29903810568	0.8873	0.25	-0.8415	0.523598775598	1.2131	1	
20200423_223613.453704	1.29903810568	0.8902	0.25	-0.8326	0.523598775598	1.2134	1	
20200423_223613.554387	1.29903810568	0.8944	0.25	-0.8233	0.523598775598	1.2123	1	
20200423_223613.653075	1.29903810568	0.8976	0.25	-0.8139	0.523598775598	1.2095	1	
20200423_223613.753516	1.29903810568	0.9009	0.25	-0.8059	0.523598775598	1.2089	1	
20200423_223613.853622	1.29903810568	0.9051	0.25	-0.7949	0.523598775598	1.2066	1	
20200423_223613.953977	1.29903810568	0.9084	0.25	-0.786	0.523598775598	1.2099	1	
20200423_223614.053607	1.29903810568	0.9116	0.25	-0.7774	0.523598775598	1.2107	1	
20200423_223614.154037	1.29903810568	0.916	0.25	-0.7669	0.523598775598	1.1911	1	
20200423_223614.253380	1.29903810568	0.9191	0.25	-0.7586	0.523598775598	1.1912	1	
20200423_223614.353266	1.29903810568	0.9229	0.25	-0.7486	0.523598775598	1.2089	1	
20200423_223614.454242	1.29903810568	0.9268	0.25	-0.7389	0.523598775598	1.2061	1	
20200423_223614.552965	1.29903810568	0.9304	0.25	-0.7303	0.523598775598	1.1884	1	
20200423_223614.652994	1.29903810568	0.9338	0.25	-0.7201	0.523598775598	1.1927	1	
20200423_223614.753421	1.29903810568	0.9373	0.25	-0.7114	0.523598775598	1.208	1	
20200423_223614.854243	1.29903810568	0.9403	0.25	-0.7019	0.523598775598	1.1912	1	
20200423_223614.953684	1.29903810568	0.9438	0.25	-0.6947	0.523598775598	1.201	1	
20200423_223615.053363	1.29903810568	0.9477	0.25	-0.686	0.523598775598	1.2025	1	
20200423_223615.153877	1.29903810568	0.9513	0.25	-0.6763	0.523598775598	1.1999	1	
20200423_223615.253306	1.29903810568	0.9544	0.25	-0.6678	0.523598775598	1.1993	1	
20200423_223615.353562	1.29903810568	0.9587	0.25	-0.6569	0.523598775598	1.1899	1	
20200423_223615.453373	1.29903810568	0.9618	0.25	-0.6491	0.523598775598	1.2022	1	
20200423_223615.553473	1.29903810568	0.9649	0.25	-0.6402	0.523598775598	1.2022	1	
20200423_223615.653002	1.29903810568	0.9696	0.25	-0.6287	0.523598775598	1.2012	1	
20200423_223615.753764	1.29903810568	0.9727	0.25	-0.6211	0.523598775598	1.2004	1	
20200423_223615.853251	1.29903810568	0.9772	0.25	-0.6114	0.523598775598	1.2021	1	
20200423_223615.953862	1.29903810568	0.9811	0.25	-0.6019	0.523598775598	1.2034	1	
20200423_223616.054159	1.29903810568	0.9844	0.25	-0.5932	0.523598775598	1.2059	1	
20200423_223616.153327	1.29903810568	0.9887	0.25	-0.5835	0.523598775598	1.2063	1	
20200423_223616.252948	1.29903810568	0.9924	0.25	-0.5732	0.523598775598	1.2039	1	
20200423_223616.353122	1.29903810568	0.9957	0.25	-0.5656	0.523598775598	1.2023	1	
20200423_223616.454177	1.29903810568	1.0001	0.25	-0.5546	0.523598775598	1.2033	1	
20200423_223616.553341	1.29903810568	1.0035	0.25	-0.5457	0.523598775598	1.2038	1	
20200423_223616.653094	1.29903810568	1.0069	0.25	-0.5361	0.523598775598	1.1885	1	
20200423_223616.753353	1.29903810568	1.0105	0.25	-0.5287	0.523598775598	1.2051	1	
20200423_223616.854104	1.29903810568	1.014	0.25	-0.52	0.523598775598	1.2043	1	
20200423_223616.954156	1.29903810568	1.0169	0.25	-0.5107	0.523598775598	1.2014	1	
20200423_223617.053929	1.29903810568	1.021	0.25	-0.5011	0.523598775598	1.2	1	
20200423_223617.153360	1.29903810568	1.0252	0.25	-0.4908	0.523598775598	1.2029	1	
20200423_223617.253013	1.29903810568	1.0294	0.25	-0.4809	0.523598775598	1.2039	1	
20200423_223617.353389	1.29903810568	1.0324	0.25	-0.4732	0.523598775598	1.2044	1	
20200423_223617.453620	1.29903810568	1.0365	0.25	-0.4627	0.523598775598	1.2044	1	
20200423_223617.553656	1.29903810568	1.0401	0.25	-0.4551	0.523598775598	1.2023	1	
20200423_223617.653004	1.29903810568	1.0442	0.25	-0.4446	0.523598775598	1.203	1	
20200423_223617.753757	1.29903810568	1.0472	0.25	-0.4365	0.523598775598	1.2007	1	
20200423_223617.853518	1.29903810568	1.0497	0.25	-0.4282	0.523598775598	1.201	1	
