Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_221924.137759	0.5	0.4147	-1.22464679915e-16	-1.4286	0.0	-2.8491	1	
20200423_221924.231074	0.5	0.4143	-1.22464679915e-16	-1.4289	0.0	-2.8567	1	
20200423_221924.331107	0.5	0.4118	-1.22464679915e-16	-1.43	0.0	-2.8815	1	
20200423_221924.431106	0.5	0.4096	-1.22464679915e-16	-1.4312	0.0	-2.9051	1	
20200423_221924.531095	0.5	0.4056	-1.22464679915e-16	-1.4344	0.0	-2.9731	1	
20200423_221924.631054	0.5	0.3993	-1.22464679915e-16	-1.4375	0.0	-3.0497	1	
20200423_221924.731087	0.5	0.3951	-1.22464679915e-16	-1.4394	0.0	-3.1161	1	
20200423_221924.831115	0.5	0.3888	-1.22464679915e-16	-1.4419	0.0	3.0937	1	
20200423_221924.931136	0.5	0.3846	-1.22464679915e-16	-1.4435	0.0	3.0254	1	
20200423_221925.031193	0.5	0.3794	-1.22464679915e-16	-1.4439	0.0	2.9699	1	
20200423_221925.131138	0.5	0.3736	-1.22464679915e-16	-1.4452	0.0	2.8924	1	
20200423_221925.231241	0.5	0.3653	-1.22464679915e-16	-1.446	0.0	2.805	1	
20200423_221925.331189	0.5	0.3579	-1.22464679915e-16	-1.4456	0.0	2.7032	1	
20200423_221925.431120	0.5	0.3502	-1.22464679915e-16	-1.4447	0.0	2.6352	1	
20200423_221925.531185	0.5	0.3434	-1.22464679915e-16	-1.4434	0.0	2.5639	1	
20200423_221925.631056	0.5	0.3359	-1.22464679915e-16	-1.4414	0.0	2.4862	1	
20200423_221925.731073	0.5	0.3285	-1.22464679915e-16	-1.4386	0.0	2.4131	1	
20200423_221925.831087	0.5	0.3205	-1.22464679915e-16	-1.4341	0.0	2.3662	1	
20200423_221925.931144	0.5	0.3144	-1.22464679915e-16	-1.4314	0.0	2.2757	1	
20200423_221926.031272	0.5	0.3078	-1.22464679915e-16	-1.4278	0.0	2.1956	1	
20200423_221926.131335	0.5	0.3001	-1.22464679915e-16	-1.4218	0.0	2.1275	1	
20200423_221926.231292	0.5	0.2939	-1.22464679915e-16	-1.4162	0.0	2.052	1	
20200423_221926.331161	0.5	0.2883	-1.22464679915e-16	-1.409	0.0	1.979	1	
20200423_221926.431154	0.5	0.2817	-1.22464679915e-16	-1.4006	0.0	1.8962	1	
20200423_221926.531479	0.5	0.2778	-1.22464679915e-16	-1.3951	0.0	1.829	1	
20200423_221926.631011	0.5	0.2736	-1.22464679915e-16	-1.3872	0.0	1.7765	1	
20200423_221926.731139	0.5	0.2693	-1.22464679915e-16	-1.3792	0.0	1.703	1	
20200423_221926.831184	0.5	0.2666	-1.22464679915e-16	-1.3726	0.0	1.6316	1	
20200423_221926.931147	0.5	0.2652	-1.22464679915e-16	-1.3646	0.0	1.5772	1	
20200423_221927.031144	0.5	0.2622	-1.22464679915e-16	-1.3562	0.0	1.4999	1	
20200423_221927.131505	0.5	0.2608	-1.22464679915e-16	-1.3475	0.0	1.4263	1	
20200423_221927.231163	0.5	0.26	-1.22464679915e-16	-1.3364	0.0	1.3566	1	
20200423_221927.331080	0.5	0.2616	-1.22464679915e-16	-1.3261	0.0	1.3251	1	
20200423_221927.431154	0.5	0.2637	-1.22464679915e-16	-1.3172	0.0	1.3172	1	
20200423_221927.531154	0.5	0.2663	-1.22464679915e-16	-1.3074	0.0	1.2957	1	
20200423_221927.631061	0.5	0.268	-1.22464679915e-16	-1.2999	0.0	1.2996	1	
20200423_221927.731118	0.5	0.272	-1.22464679915e-16	-1.2891	0.0	1.3631	1	
20200423_221927.831140	0.5	0.2761	-1.22464679915e-16	-1.2787	0.0	1.4225	1	
20200423_221927.931181	0.5	0.2784	-1.22464679915e-16	-1.27	0.0	1.4504	1	
20200423_221928.031182	0.5	0.2802	-1.22464679915e-16	-1.2591	0.0	1.4595	1	
20200423_221928.131196	0.5	0.2809	-1.22464679915e-16	-1.2503	0.0	1.4309	1	
20200423_221928.231080	0.5	0.2829	-1.22464679915e-16	-1.2416	0.0	1.4521	1	
20200423_221928.331144	0.5	0.2837	-1.22464679915e-16	-1.2308	0.0	1.4502	1	
20200423_221928.431150	0.5	0.2842	-1.22464679915e-16	-1.222	0.0	1.4436	1	
20200423_221928.531159	0.5	0.2863	-1.22464679915e-16	-1.2129	0.0	1.4446	1	
20200423_221928.631085	0.5	0.2879	-1.22464679915e-16	-1.2025	0.0	1.4233	1	
20200423_221928.731052	0.5	0.2887	-1.22464679915e-16	-1.1936	0.0	1.419	1	
20200423_221928.831158	0.5	0.2899	-1.22464679915e-16	-1.1836	0.0	1.4393	1	
20200423_221928.931191	0.5	0.2915	-1.22464679915e-16	-1.1739	0.0	1.4372	1	
20200423_221929.031243	0.5	0.2933	-1.22464679915e-16	-1.1654	0.0	1.438	1	
20200423_221929.131174	0.5	0.2946	-1.22464679915e-16	-1.1541	0.0	1.4421	1	
20200423_221929.231178	0.5	0.2963	-1.22464679915e-16	-1.1436	0.0	1.4414	1	
20200423_221929.331069	0.5	0.2973	-1.22464679915e-16	-1.1324	0.0	1.4411	1	
20200423_221929.431148	0.5	0.2981	-1.22464679915e-16	-1.1259	0.0	1.4388	1	
20200423_221929.531198	0.5	0.3003	-1.22464679915e-16	-1.1134	0.0	1.4193	1	
20200423_221929.631018	0.5	0.3016	-1.22464679915e-16	-1.1045	0.0	1.4418	1	
20200423_221929.731269	0.5	0.3026	-1.22464679915e-16	-1.0929	0.0	1.4425	1	
20200423_221929.831160	0.5	0.304	-1.22464679915e-16	-1.0856	0.0	1.424	1	
20200423_221929.931170	0.5	0.3055	-1.22464679915e-16	-1.0746	0.0	1.4367	1	
20200423_221930.031024	0.5	0.3067	-1.22464679915e-16	-1.0637	0.0	1.4191	1	
20200423_221930.131125	0.5	0.3082	-1.22464679915e-16	-1.0542	0.0	1.4405	1	
20200423_221930.231205	0.5	0.3096	-1.22464679915e-16	-1.0457	0.0	1.4409	1	
20200423_221930.331126	0.5	0.3108	-1.22464679915e-16	-1.0345	0.0	1.4415	1	
20200423_221930.431150	0.5	0.3122	-1.22464679915e-16	-1.0263	0.0	1.4194	1	
20200423_221930.531227	0.5	0.3139	-1.22464679915e-16	-1.0153	0.0	1.4407	1	
20200423_221930.631195	0.5	0.3148	-1.22464679915e-16	-1.0057	0.0	1.421	1	
20200423_221930.731193	0.5	0.3164	-1.22464679915e-16	-0.997	0.0	1.4398	1	
20200423_221930.831177	0.5	0.318	-1.22464679915e-16	-0.9879	0.0	1.4405	1	
20200423_221930.931203	0.5	0.3192	-1.22464679915e-16	-0.9764	0.0	1.419	1	
20200423_221931.031147	0.5	0.3203	-1.22464679915e-16	-0.968	0.0	1.4206	1	
20200423_221931.131150	0.5	0.3222	-1.22464679915e-16	-0.9573	0.0	1.4421	1	
20200423_221931.231210	0.5	0.3229	-1.22464679915e-16	-0.9462	0.0	1.4203	1	
20200423_221931.331163	0.5	0.3247	-1.22464679915e-16	-0.9376	0.0	1.4396	1	
20200423_221931.431199	0.5	0.3263	-1.22464679915e-16	-0.9276	0.0	1.441	1	
20200423_221931.531141	0.5	0.327	-1.22464679915e-16	-0.9189	0.0	1.4358	1	
20200423_221931.631057	0.5	0.3293	-1.22464679915e-16	-0.9077	0.0	1.4381	1	
20200423_221931.731083	0.5	0.3308	-1.22464679915e-16	-0.898	0.0	1.4363	1	
20200423_221931.831100	0.5	0.3317	-1.22464679915e-16	-0.889	0.0	1.4166	1	
20200423_221931.931058	0.5	0.3335	-1.22464679915e-16	-0.8786	0.0	1.4355	1	
20200423_221932.031091	0.5	0.3345	-1.22464679915e-16	-0.8715	0.0	1.4355	1	
20200423_221932.131173	0.5	0.336	-1.22464679915e-16	-0.8607	0.0	1.4349	1	
20200423_221932.231163	0.5	0.3381	-1.22464679915e-16	-0.85	0.0	1.441	1	
20200423_221932.331143	0.5	0.3394	-1.22464679915e-16	-0.8414	0.0	1.4206	1	
20200423_221932.431208	0.5	0.3406	-1.22464679915e-16	-0.8305	0.0	1.4376	1	
20200423_221932.531192	0.5	0.342	-1.22464679915e-16	-0.8216	0.0	1.4367	1	
20200423_221932.631091	0.5	0.3438	-1.22464679915e-16	-0.8125	0.0	1.4365	1	
20200423_221932.731162	0.5	0.3451	-1.22464679915e-16	-0.8016	0.0	1.4374	1	
20200423_221932.831236	0.5	0.3462	-1.22464679915e-16	-0.7927	0.0	1.437	1	
20200423_221932.931164	0.5	0.3479	-1.22464679915e-16	-0.783	0.0	1.4387	1	
20200423_221933.031185	0.5	0.3492	-1.22464679915e-16	-0.7726	0.0	1.4374	1	
20200423_221933.131151	0.5	0.3511	-1.22464679915e-16	-0.7619	0.0	1.4388	1	
20200423_221933.231188	0.5	0.3519	-1.22464679915e-16	-0.7527	0.0	1.4382	1	
20200423_221933.331147	0.5	0.3528	-1.22464679915e-16	-0.742	0.0	1.4357	1	
20200423_221933.431198	0.5	0.3547	-1.22464679915e-16	-0.7336	0.0	1.4362	1	
20200423_221933.531136	0.5	0.3565	-1.22464679915e-16	-0.7231	0.0	1.438	1	
20200423_221933.631032	0.5	0.3566	-1.22464679915e-16	-0.7144	0.0	1.4246	1	
20200423_221933.731151	0.5	0.3587	-1.22464679915e-16	-0.7043	0.0	1.4266	1	
20200423_221933.831171	0.5	0.3604	-1.22464679915e-16	-0.6935	0.0	1.4258	1	
20200423_221933.931188	0.5	0.3614	-1.22464679915e-16	-0.6852	0.0	1.4214	1	
20200423_221934.031037	0.5	0.3636	-1.22464679915e-16	-0.677	0.0	1.424	1	
20200423_221934.130899	0.5	0.3644	-1.22464679915e-16	-0.6676	0.0	1.4218	1	
20200423_221934.231053	0.5	0.3658	-1.22464679915e-16	-0.6581	0.0	1.4219	1	
20200423_221934.331187	0.5	0.3681	-1.22464679915e-16	-0.6479	0.0	1.4229	1	
20200423_221934.431316	0.5	0.3694	-1.22464679915e-16	-0.6382	0.0	1.4255	1	
20200423_221934.531146	0.5	0.3705	-1.22464679915e-16	-0.6291	0.0	1.4219	1	
20200423_221934.631074	0.5	0.3723	-1.22464679915e-16	-0.619	0.0	1.422	1	
20200423_221934.731075	0.5	0.3739	-1.22464679915e-16	-0.6102	0.0	1.4222	1	
20200423_221934.831190	0.5	0.3755	-1.22464679915e-16	-0.5994	0.0	1.4246	1	
20200423_221934.931126	0.5	0.3773	-1.22464679915e-16	-0.5895	0.0	1.4241	1	
20200423_221935.031196	0.5	0.379	-1.22464679915e-16	-0.5797	0.0	1.4265	1	
20200423_221935.131205	0.5	0.38	-1.22464679915e-16	-0.5702	0.0	1.4249	1	
20200423_221935.231182	0.5	0.3821	-1.22464679915e-16	-0.5595	0.0	1.4255	1	
20200423_221935.331181	0.5	0.3835	-1.22464679915e-16	-0.5513	0.0	1.4258	1	
20200423_221935.431164	0.5	0.3848	-1.22464679915e-16	-0.5396	0.0	1.424	1	
20200423_221935.531206	0.5	0.3861	-1.22464679915e-16	-0.5313	0.0	1.4244	1	
20200423_221935.631006	0.5	0.3881	-1.22464679915e-16	-0.5212	0.0	1.4238	1	
20200423_221935.731172	0.5	0.3897	-1.22464679915e-16	-0.5104	0.0	1.4016	1	
20200423_221935.831161	0.5	0.3908	-1.22464679915e-16	-0.5031	0.0	1.4001	1	
20200423_221935.931082	0.5	0.3925	-1.22464679915e-16	-0.4923	0.0	1.4234	1	
20200423_221936.031211	0.5	0.3932	-1.22464679915e-16	-0.4834	0.0	1.4194	1	
20200423_221936.131193	0.5	0.396	-1.22464679915e-16	-0.4728	0.0	1.4237	1	
20200423_221936.231163	0.5	0.3973	-1.22464679915e-16	-0.4627	0.0	1.4009	1	
