Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_221924.138030	-0.5	-0.6275	6.12323399574e-17	-0.0478	3.14159265359	-0.6634	1	
20200423_221924.229319	-0.5	-0.6275	6.12323399574e-17	-0.0478	3.14159265359	-0.6637	1	
20200423_221924.329617	-0.5	-0.6257	6.12323399574e-17	-0.0496	3.14159265359	-0.6493	1	
20200423_221924.429417	-0.5	-0.623	6.12323399574e-17	-0.0527	3.14159265359	-0.6256	1	
20200423_221924.529417	-0.5	-0.6185	6.12323399574e-17	-0.0594	3.14159265359	-0.5659	1	
20200423_221924.629374	-0.5	-0.6147	6.12323399574e-17	-0.0658	3.14159265359	-0.4908	1	
20200423_221924.729435	-0.5	-0.6096	6.12323399574e-17	-0.0727	3.14159265359	-0.4193	1	
20200423_221924.829472	-0.5	-0.6044	6.12323399574e-17	-0.0787	3.14159265359	-0.3452	1	
20200423_221924.929360	-0.5	-0.5984	6.12323399574e-17	-0.085	3.14159265359	-0.2671	1	
20200423_221925.029453	-0.5	-0.5915	6.12323399574e-17	-0.0909	3.14159265359	-0.191	1	
20200423_221925.129517	-0.5	-0.5848	6.12323399574e-17	-0.0954	3.14159265359	-0.1182	1	
20200423_221925.229520	-0.5	-0.5768	6.12323399574e-17	-0.1001	3.14159265359	-0.0475	1	
20200423_221925.329611	-0.5	-0.5703	6.12323399574e-17	-0.1038	3.14159265359	0.0203	1	
20200423_221925.429433	-0.5	-0.561	6.12323399574e-17	-0.1073	3.14159265359	0.0952	1	
20200423_221925.529541	-0.5	-0.5515	6.12323399574e-17	-0.1102	3.14159265359	0.1693	1	
20200423_221925.629395	-0.5	-0.5432	6.12323399574e-17	-0.1128	3.14159265359	0.246	1	
20200423_221925.729438	-0.5	-0.5345	6.12323399574e-17	-0.1144	3.14159265359	0.3219	1	
20200423_221925.829362	-0.5	-0.5259	6.12323399574e-17	-0.1152	3.14159265359	0.3972	1	
20200423_221925.929490	-0.5	-0.5183	6.12323399574e-17	-0.1153	3.14159265359	0.4688	1	
20200423_221926.029543	-0.5	-0.5098	6.12323399574e-17	-0.1143	3.14159265359	0.5387	1	
20200423_221926.129459	-0.5	-0.5009	6.12323399574e-17	-0.1135	3.14159265359	0.6161	1	
20200423_221926.229526	-0.5	-0.4923	6.12323399574e-17	-0.112	3.14159265359	0.6908	1	
20200423_221926.329549	-0.5	-0.4844	6.12323399574e-17	-0.11	3.14159265359	0.7639	1	
20200423_221926.429408	-0.5	-0.4752	6.12323399574e-17	-0.1057	3.14159265359	0.8362	1	
20200423_221926.529760	-0.5	-0.4676	6.12323399574e-17	-0.1033	3.14159265359	0.9094	1	
20200423_221926.629321	-0.5	-0.4591	6.12323399574e-17	-0.0984	3.14159265359	0.9813	1	
20200423_221926.729457	-0.5	-0.4517	6.12323399574e-17	-0.0944	3.14159265359	1.0603	1	
20200423_221926.829538	-0.5	-0.4446	6.12323399574e-17	-0.089	3.14159265359	1.1296	1	
20200423_221926.929431	-0.5	-0.4387	6.12323399574e-17	-0.0848	3.14159265359	1.2063	1	
20200423_221927.029483	-0.5	-0.4328	6.12323399574e-17	-0.0773	3.14159265359	1.2698	1	
20200423_221927.129766	-0.5	-0.4278	6.12323399574e-17	-0.0711	3.14159265359	1.3424	1	
20200423_221927.229547	-0.5	-0.422	6.12323399574e-17	-0.0645	3.14159265359	1.4188	1	
20200423_221927.329327	-0.5	-0.4183	6.12323399574e-17	-0.0579	3.14159265359	1.4821	1	
20200423_221927.429403	-0.5	-0.4137	6.12323399574e-17	-0.0516	3.14159265359	1.5618	1	
20200423_221927.529391	-0.5	-0.4093	6.12323399574e-17	-0.0434	3.14159265359	1.6415	1	
20200423_221927.629306	-0.5	-0.4065	6.12323399574e-17	-0.0351	3.14159265359	1.7131	1	
20200423_221927.729416	-0.5	-0.404	6.12323399574e-17	-0.0275	3.14159265359	1.7916	1	
20200423_221927.829434	-0.5	-0.4006	6.12323399574e-17	-0.0231	3.14159265359	1.8746	1	
20200423_221927.929464	-0.5	-0.3974	6.12323399574e-17	-0.022	3.14159265359	1.9542	1	
20200423_221928.029507	-0.5	-0.396	6.12323399574e-17	-0.0162	3.14159265359	2.0272	1	
20200423_221928.129510	-0.5	-0.3965	6.12323399574e-17	-0.0077	3.14159265359	2.1153	1	
20200423_221928.229529	-0.5	-0.3968	6.12323399574e-17	-0.0011	3.14159265359	2.1847	1	
20200423_221928.329503	-0.5	-0.3982	6.12323399574e-17	0.0072	3.14159265359	2.2638	1	
