Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_221924.232707	3.06161699787e-17	0.707	0.5	-0.4168	1.57079632679	0.6603	1	
20200423_221924.332663	3.06161699787e-17	0.71	0.5	-0.4145	1.57079632679	0.6912	1	
20200423_221924.432627	3.06161699787e-17	0.7156	0.5	-0.4113	1.57079632679	0.7551	1	
20200423_221924.532620	3.06161699787e-17	0.7211	0.5	-0.4071	1.57079632679	0.8226	1	
20200423_221924.632559	3.06161699787e-17	0.7275	0.5	-0.4019	1.57079632679	0.9029	1	
20200423_221924.732584	3.06161699787e-17	0.7322	0.5	-0.3979	1.57079632679	0.9798	1	
20200423_221924.832579	3.06161699787e-17	0.7373	0.5	-0.3919	1.57079632679	1.0498	1	
20200423_221924.932658	3.06161699787e-17	0.7416	0.5	-0.387	1.57079632679	1.1213	1	
20200423_221925.032657	3.06161699787e-17	0.7455	0.5	-0.3812	1.57079632679	1.1809	1	
20200423_221925.132649	3.06161699787e-17	0.7495	0.5	-0.3749	1.57079632679	1.257	1	
20200423_221925.232852	3.06161699787e-17	0.7541	0.5	-0.3664	1.57079632679	1.3307	1	
20200423_221925.332574	3.06161699787e-17	0.7565	0.5	-0.359	1.57079632679	1.3978	1	
20200423_221925.432601	3.06161699787e-17	0.7591	0.5	-0.351	1.57079632679	1.4694	1	
20200423_221925.532660	3.06161699787e-17	0.7613	0.5	-0.3417	1.57079632679	1.544	1	
20200423_221925.632503	3.06161699787e-17	0.7626	0.5	-0.3325	1.57079632679	1.6288	1	
20200423_221925.732587	3.06161699787e-17	0.7645	0.5	-0.3233	1.57079632679	1.7019	1	
20200423_221925.832626	3.06161699787e-17	0.7637	0.5	-0.314	1.57079632679	1.7698	1	
20200423_221925.932619	3.06161699787e-17	0.7633	0.5	-0.3057	1.57079632679	1.8345	1	
20200423_221926.032922	3.06161699787e-17	0.762	0.5	-0.2962	1.57079632679	1.9091	1	
20200423_221926.132788	3.06161699787e-17	0.7597	0.5	-0.2867	1.57079632679	1.9811	1	
20200423_221926.232706	3.06161699787e-17	0.7563	0.5	-0.2772	1.57079632679	2.0544	1	
20200423_221926.332759	3.06161699787e-17	0.7535	0.5	-0.2695	1.57079632679	2.1338	1	
20200423_221926.432654	3.06161699787e-17	0.75	0.5	-0.2608	1.57079632679	2.1962	1	
20200423_221926.532795	3.06161699787e-17	0.7447	0.5	-0.2515	1.57079632679	2.2724	1	
20200423_221926.632508	3.06161699787e-17	0.7393	0.5	-0.2437	1.57079632679	2.3433	1	
20200423_221926.732663	3.06161699787e-17	0.7306	0.5	-0.2341	1.57079632679	2.382	1	
20200423_221926.832695	3.06161699787e-17	0.7229	0.5	-0.2279	1.57079632679	2.421	1	
20200423_221926.932612	3.06161699787e-17	0.7178	0.5	-0.2223	1.57079632679	2.3931	1	
20200423_221927.032637	3.06161699787e-17	0.7093	0.5	-0.2153	1.57079632679	2.3973	1	
20200423_221927.132651	3.06161699787e-17	0.7031	0.5	-0.2097	1.57079632679	2.4054	1	
20200423_221927.232671	3.06161699787e-17	0.6944	0.5	-0.2023	1.57079632679	2.4138	1	
20200423_221927.332684	3.06161699787e-17	0.6876	0.5	-0.197	1.57079632679	2.4147	1	
20200423_221927.432624	3.06161699787e-17	0.6791	0.5	-0.1907	1.57079632679	2.4279	1	
20200423_221927.532692	3.06161699787e-17	0.6729	0.5	-0.1833	1.57079632679	2.418	1	
20200423_221927.632614	3.06161699787e-17	0.6643	0.5	-0.1759	1.57079632679	2.4236	1	
20200423_221927.732603	3.06161699787e-17	0.6579	0.5	-0.1699	1.57079632679	2.4287	1	
20200423_221927.832654	3.06161699787e-17	0.65	0.5	-0.1626	1.57079632679	2.4184	1	
20200423_221927.932688	3.06161699787e-17	0.6425	0.5	-0.1568	1.57079632679	2.4294	1	
20200423_221928.032781	3.06161699787e-17	0.6358	0.5	-0.1499	1.57079632679	2.4253	1	
20200423_221928.132581	3.06161699787e-17	0.6284	0.5	-0.1428	1.57079632679	2.4243	1	
20200423_221928.232564	3.06161699787e-17	0.6217	0.5	-0.1374	1.57079632679	2.427	1	
20200423_221928.332613	3.06161699787e-17	0.6151	0.5	-0.13	1.57079632679	2.4258	1	
20200423_221928.432589	3.06161699787e-17	0.6074	0.5	-0.1237	1.57079632679	2.4165	1	
