Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_225047.066052	0.375	0.2706	0.0	-0.2155	0.0	-0.6031	1	
20200423_225047.163796	0.375	0.271	0.0	-0.2157	0.0	-0.5972	1	
20200423_225047.263815	0.375	0.2726	0.0	-0.2169	0.0	-0.5803	1	
20200423_225047.363688	0.375	0.2738	0.0	-0.2179	0.0	-0.5707	1	
20200423_225047.463795	0.375	0.2752	0.0	-0.2192	0.0	-0.5557	1	
20200423_225047.563768	0.375	0.2778	0.0	-0.2216	0.0	-0.516	1	
20200423_225047.663765	0.375	0.2832	0.0	-0.2263	0.0	-0.4481	1	
20200423_225047.763882	0.375	0.2891	0.0	-0.2308	0.0	-0.3719	1	
20200423_225047.863928	0.375	0.2962	0.0	-0.2347	0.0	-0.2992	1	
20200423_225047.963816	0.375	0.3012	0.0	-0.2376	0.0	-0.2354	1	
20200423_225048.063732	0.375	0.309	0.0	-0.2402	0.0	-0.1803	1	
20200423_225048.163810	0.375	0.3157	0.0	-0.2429	0.0	-0.0958	1	
20200423_225048.263917	0.375	0.3219	0.0	-0.2449	0.0	-0.0214	1	
20200423_225048.363769	0.375	0.3287	0.0	-0.2453	0.0	0.0367	1	
20200423_225048.463770	0.375	0.3354	0.0	-0.246	0.0	0.1064	1	
20200423_225048.563579	0.375	0.3436	0.0	-0.2471	0.0	0.1826	1	
20200423_225048.663715	0.375	0.351	0.0	-0.2466	0.0	0.2551	1	
20200423_225048.763605	0.375	0.3594	0.0	-0.2449	0.0	0.3354	1	
20200423_225048.863739	0.375	0.3681	0.0	-0.2435	0.0	0.4075	1	
20200423_225048.963724	0.375	0.3763	0.0	-0.2416	0.0	0.4818	1	
20200423_225049.063733	0.375	0.384	0.0	-0.2391	0.0	0.5475	1	
20200423_225049.163828	0.375	0.3925	0.0	-0.2358	0.0	0.6214	1	
20200423_225049.263695	0.375	0.4014	0.0	-0.231	0.0	0.6914	1	
20200423_225049.363847	0.375	0.4073	0.0	-0.2266	0.0	0.7598	1	
20200423_225049.463885	0.375	0.4151	0.0	-0.2215	0.0	0.8311	1	
20200423_225049.563982	0.375	0.422	0.0	-0.2158	0.0	0.9015	1	
20200423_225049.663640	0.375	0.4276	0.0	-0.2101	0.0	0.9701	1	
20200423_225049.763681	0.375	0.4332	0.0	-0.2031	0.0	1.038	1	
