Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_225047.073339	1.5	1.1881	0.0	-0.874	0.0	-0.6275	1	
20200423_225047.168707	1.5	1.1886	0.0	-0.8743	0.0	-0.6491	1	
20200423_225047.267959	1.5	1.1889	0.0	-0.8738	0.0	-0.6207	1	
20200423_225047.368537	1.5	1.1893	0.0	-0.8742	0.0	-0.6362	1	
20200423_225047.467909	1.5	1.1897	0.0	-0.8742	0.0	-0.6071	1	
20200423_225047.567772	1.5	1.1898	0.0	-0.8745	0.0	-0.6269	1	
20200423_225047.667654	1.5	1.19	0.0	-0.8745	0.0	-0.6236	1	
20200423_225047.768954	1.5	1.1902	0.0	-0.8748	0.0	-0.619	1	
20200423_225047.868881	1.5	1.1907	0.0	-0.8751	0.0	-0.6093	1	
20200423_225047.967784	1.5	1.1915	0.0	-0.8753	0.0	-0.5858	1	
20200423_225048.068117	1.5	1.1926	0.0	-0.876	0.0	-0.5696	1	
20200423_225048.167817	1.5	1.1942	0.0	-0.8769	0.0	-0.557	1	
20200423_225048.267243	1.5	1.1959	0.0	-0.8788	0.0	-0.5231	1	
20200423_225048.368634	1.5	1.2009	0.0	-0.8835	0.0	-0.4223	1	
20200423_225048.468005	1.5	1.2058	0.0	-0.8885	0.0	-0.3779	1	
20200423_225048.567060	1.5	1.2128	0.0	-0.8935	0.0	-0.2856	1	
20200423_225048.668009	1.5	1.2183	0.0	-0.8959	0.0	-0.2137	1	
20200423_225048.767529	1.5	1.2249	0.0	-0.8999	0.0	-0.1235	1	
20200423_225048.867517	1.5	1.2311	0.0	-0.9029	0.0	-0.0588	1	
20200423_225048.968095	1.5	1.2404	0.0	-0.906	0.0	0.004	1	
20200423_225049.068201	1.5	1.2485	0.0	-0.9077	0.0	0.0812	1	
20200423_225049.168065	1.5	1.2558	0.0	-0.9092	0.0	0.164	1	
20200423_225049.268237	1.5	1.2648	0.0	-0.9104	0.0	0.2198	1	
20200423_225049.367829	1.5	1.274	0.0	-0.91	0.0	0.2853	1	
20200423_225049.467365	1.5	1.2832	0.0	-0.9101	0.0	0.3866	1	
20200423_225049.567038	1.5	1.2898	0.0	-0.9086	0.0	0.4203	1	
20200423_225049.667565	1.5	1.3	0.0	-0.907	0.0	0.4878	1	
20200423_225049.767221	1.5	1.3097	0.0	-0.9045	0.0	0.569	1	
20200423_225049.867777	1.5	1.3183	0.0	-0.9004	0.0	0.6345	1	
20200423_225049.968137	1.5	1.3255	0.0	-0.8963	0.0	0.6954	1	
20200423_225050.067808	1.5	1.3335	0.0	-0.8914	0.0	0.7662	1	
20200423_225050.168106	1.21352549156	1.3432	0.881677878439	-0.886	0.628318530718	0.8738	1	
20200423_225050.267650	1.21352549156	1.3508	0.881677878439	-0.8805	0.628318530718	0.9409	1	
20200423_225050.367817	1.21352549156	1.3577	0.881677878439	-0.8746	0.628318530718	1.0194	1	
20200423_225050.468268	1.21352549156	1.3634	0.881677878439	-0.8664	0.628318530718	1.0815	1	
20200423_225050.567081	1.21352549156	1.37	0.881677878439	-0.8588	0.628318530718	1.1504	1	
20200423_225050.668090	1.21352549156	1.375	0.881677878439	-0.8522	0.628318530718	1.2176	1	
20200423_225050.768507	1.21352549156	1.3815	0.881677878439	-0.8446	0.628318530718	1.29	1	
20200423_225050.867425	1.21352549156	1.3858	0.881677878439	-0.8352	0.628318530718	1.3356	1	
20200423_225050.967167	1.21352549156	1.3902	0.881677878439	-0.827	0.628318530718	1.4429	1	
20200423_225051.067466	1.21352549156	1.3932	0.881677878439	-0.8183	0.628318530718	1.4921	1	
20200423_225051.168594	1.21352549156	1.3959	0.881677878439	-0.8098	0.628318530718	1.5667	1	
20200423_225051.267824	1.21352549156	1.3982	0.881677878439	-0.8002	0.628318530718	1.6403	1	
20200423_225051.367500	1.21352549156	1.3998	0.881677878439	-0.7891	0.628318530718	1.7053	1	
20200423_225051.467730	1.21352549156	1.3993	0.881677878439	-0.7795	0.628318530718	1.7329	1	
20200423_225051.567519	1.21352549156	1.3982	0.881677878439	-0.7696	0.628318530718	1.742	1	
20200423_225051.668024	1.21352549156	1.3975	0.881677878439	-0.7611	0.628318530718	1.7428	1	
20200423_225051.768356	1.21352549156	1.3955	0.881677878439	-0.7508	0.628318530718	1.7439	1	
20200423_225051.868067	1.21352549156	1.3943	0.881677878439	-0.7423	0.628318530718	1.7576	1	
20200423_225051.968388	1.21352549156	1.3927	0.881677878439	-0.7335	0.628318530718	1.76	1	
20200423_225052.068375	1.21352549156	1.3911	0.881677878439	-0.7235	0.628318530718	1.7597	1	
20200423_225052.168083	1.21352549156	1.3898	0.881677878439	-0.7146	0.628318530718	1.7649	1	
20200423_225052.267235	1.21352549156	1.3874	0.881677878439	-0.7062	0.628318530718	1.7428	1	
20200423_225052.367498	1.21352549156	1.3857	0.881677878439	-0.6954	0.628318530718	1.7584	1	
20200423_225052.467829	1.21352549156	1.3844	0.881677878439	-0.6859	0.628318530718	1.7605	1	
20200423_225052.567331	1.21352549156	1.3828	0.881677878439	-0.676	0.628318530718	1.75	1	
20200423_225052.668043	1.21352549156	1.3786	0.881677878439	-0.665	0.628318530718	1.7831	1	
20200423_225052.767279	1.21352549156	1.3775	0.881677878439	-0.6568	0.628318530718	1.7622	1	
20200423_225052.867944	1.21352549156	1.3745	0.881677878439	-0.6455	0.628318530718	1.7379	1	
20200423_225052.967944	1.21352549156	1.3721	0.881677878439	-0.6373	0.628318530718	1.6988	1	
20200423_225053.067287	1.21352549156	1.37	0.881677878439	-0.6238	0.628318530718	1.7192	1	
20200423_225053.167124	0.463525491562	1.3701	1.42658477444	-0.6159	1.25663706144	1.7202	1	
20200423_225053.267891	0.463525491562	1.3714	1.42658477444	-0.6073	1.25663706144	1.7499	1	
20200423_225053.368295	0.463525491562	1.3695	1.42658477444	-0.5963	1.25663706144	1.8267	1	
20200423_225053.468299	0.463525491562	1.3705	1.42658477444	-0.5884	1.25663706144	1.8614	1	
20200423_225053.567136	0.463525491562	1.37	1.42658477444	-0.5774	1.25663706144	1.9146	1	
20200423_225053.667806	0.463525491562	1.3689	1.42658477444	-0.5682	1.25663706144	1.984	1	
20200423_225053.768534	0.463525491562	1.3652	1.42658477444	-0.5567	1.25663706144	2.0272	1	
20200423_225053.867388	0.463525491562	1.3614	1.42658477444	-0.5494	1.25663706144	2.0406	1	
20200423_225053.967589	0.463525491562	1.3571	1.42658477444	-0.5401	1.25663706144	2.0357	1	
20200423_225054.067977	0.463525491562	1.3526	1.42658477444	-0.5322	1.25663706144	2.0272	1	
20200423_225054.167692	0.463525491562	1.3527	1.42658477444	-0.5242	1.25663706144	2.0542	1	
20200423_225054.268034	0.463525491562	1.3506	1.42658477444	-0.5199	1.25663706144	2.098	1	
20200423_225054.368058	0.463525491562	1.3445	1.42658477444	-0.5159	1.25663706144	2.1462	1	
20200423_225054.467935	0.463525491562	1.3412	1.42658477444	-0.5101	1.25663706144	2.1526	1	
20200423_225054.567123	0.463525491562	1.3382	1.42658477444	-0.5066	1.25663706144	2.0981	1	
20200423_225054.667773	0.463525491562	1.3294	1.42658477444	-0.4998	1.25663706144	2.0293	1	
20200423_225054.767953	0.463525491562	1.323	1.42658477444	-0.4921	1.25663706144	1.9566	1	
20200423_225054.868770	0.463525491562	1.3179	1.42658477444	-0.4835	1.25663706144	1.9233	1	
20200423_225054.968884	0.463525491562	1.3142	1.42658477444	-0.4732	1.25663706144	1.9222	1	
20200423_225055.067302	0.463525491562	1.3103	1.42658477444	-0.4654	1.25663706144	1.9142	1	
20200423_225055.167925	0.463525491562	1.3074	1.42658477444	-0.4558	1.25663706144	1.9421	1	
20200423_225055.268075	0.463525491562	1.3034	1.42658477444	-0.4454	1.25663706144	1.9213	1	
20200423_225055.368113	0.463525491562	1.3005	1.42658477444	-0.4381	1.25663706144	1.9238	1	
20200423_225055.467966	0.463525491562	1.2973	1.42658477444	-0.4276	1.25663706144	1.9271	1	
20200423_225055.567387	0.463525491562	1.2927	1.42658477444	-0.4196	1.25663706144	1.9372	1	
20200423_225055.667393	0.463525491562	1.2903	1.42658477444	-0.4112	1.25663706144	1.937	1	
20200423_225055.768254	0.463525491562	1.2867	1.42658477444	-0.4016	1.25663706144	1.9446	1	
20200423_225055.868112	0.463525491562	1.2831	1.42658477444	-0.393	1.25663706144	1.9483	1	
20200423_225055.968052	0.463525491562	1.2806	1.42658477444	-0.3838	1.25663706144	1.9588	1	
20200423_225056.068223	0.463525491562	1.2779	1.42658477444	-0.3754	1.25663706144	1.9608	1	
20200423_225056.168713	-0.463525491562	1.2745	1.42658477444	-0.3673	1.88495559215	1.9441	1	
20200423_225056.267466	-0.463525491562	1.2718	1.42658477444	-0.3573	1.88495559215	2.0154	1	
20200423_225056.368082	-0.463525491562	1.2685	1.42658477444	-0.3477	1.88495559215	2.067	1	
20200423_225056.468952	-0.463525491562	1.2662	1.42658477444	-0.3379	1.88495559215	2.1141	1	
20200423_225056.567352	-0.463525491562	1.2629	1.42658477444	-0.3273	1.88495559215	2.1952	1	
20200423_225056.668113	-0.463525491562	1.2583	1.42658477444	-0.3195	1.88495559215	2.2612	1	
20200423_225056.767885	-0.463525491562	1.2529	1.42658477444	-0.31	1.88495559215	2.3433	1	
20200423_225056.868290	-0.463525491562	1.2468	1.42658477444	-0.3005	1.88495559215	2.4087	1	
20200423_225056.968251	-0.463525491562	1.24	1.42658477444	-0.2936	1.88495559215	2.4411	1	
20200423_225057.067464	-0.463525491562	1.2321	1.42658477444	-0.2874	1.88495559215	2.4457	1	
20200423_225057.168005	-0.463525491562	1.2243	1.42658477444	-0.2831	1.88495559215	2.4296	1	
20200423_225057.268441	-0.463525491562	1.217	1.42658477444	-0.2786	1.88495559215	2.3544	1	
20200423_225057.368257	-0.463525491562	1.2089	1.42658477444	-0.2719	1.88495559215	2.3247	1	
20200423_225057.468576	-0.463525491562	1.2027	1.42658477444	-0.265	1.88495559215	2.3098	1	
20200423_225057.567393	-0.463525491562	1.1953	1.42658477444	-0.2579	1.88495559215	2.3267	1	
20200423_225057.668467	-0.463525491562	1.1886	1.42658477444	-0.2512	1.88495559215	2.3131	1	
20200423_225057.767331	-0.463525491562	1.1811	1.42658477444	-0.2432	1.88495559215	2.3179	1	
20200423_225057.867904	-0.463525491562	1.1735	1.42658477444	-0.2342	1.88495559215	2.3179	1	
20200423_225057.967518	-0.463525491562	1.1666	1.42658477444	-0.2274	1.88495559215	2.3183	1	
20200423_225058.067668	-0.463525491562	1.1599	1.42658477444	-0.2197	1.88495559215	2.3176	1	
20200423_225058.167924	-0.463525491562	1.1536	1.42658477444	-0.2132	1.88495559215	2.3215	1	
20200423_225058.268081	-0.463525491562	1.1469	1.42658477444	-0.206	1.88495559215	2.3158	1	
20200423_225058.367903	-0.463525491562	1.1414	1.42658477444	-0.1996	1.88495559215	2.319	1	
20200423_225058.468145	-0.463525491562	1.1361	1.42658477444	-0.1949	1.88495559215	2.3154	1	
20200423_225058.567299	-0.463525491562	1.129	1.42658477444	-0.1863	1.88495559215	2.3185	1	
20200423_225058.667940	-0.463525491562	1.1212	1.42658477444	-0.1783	1.88495559215	2.3384	1	
20200423_225058.768419	-0.463525491562	1.1144	1.42658477444	-0.1708	1.88495559215	2.3377	1	
20200423_225058.868089	-0.463525491562	1.1086	1.42658477444	-0.1647	1.88495559215	2.3358	1	
20200423_225058.968526	-0.463525491562	1.1017	1.42658477444	-0.1578	1.88495559215	2.3399	1	
20200423_225059.067986	-0.463525491562	1.0948	1.42658477444	-0.15	1.88495559215	2.3386	1	
20200423_225059.168363	-1.21352549156	1.0889	0.881677878439	-0.1445	2.51327412287	2.335	1	
20200423_225059.268091	-1.21352549156	1.0819	0.881677878439	-0.1351	2.51327412287	2.369	1	
20200423_225059.369030	-1.21352549156	1.077	0.881677878439	-0.1278	2.51327412287	2.4316	1	
