Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_222610.675943	-9.18485099361e-17	0.0372	-0.5	-1.0567	-1.57079632679	-1.5352	1	
20200423_222610.770525	-9.18485099361e-17	0.0372	-0.5	-1.0567	-1.57079632679	-1.5352	1	
20200423_222610.870327	-9.18485099361e-17	0.0383	-0.5	-1.0568	-1.57079632679	-1.5728	1	
20200423_222610.970444	-9.18485099361e-17	0.0399	-0.5	-1.0568	-1.57079632679	-1.6331	1	
20200423_222611.070372	-9.18485099361e-17	0.0419	-0.5	-1.0571	-1.57079632679	-1.7055	1	
20200423_222611.170278	-9.18485099361e-17	0.0448	-0.5	-1.0575	-1.57079632679	-1.7827	1	
20200423_222611.270297	-9.18485099361e-17	0.0467	-0.5	-1.0581	-1.57079632679	-1.8585	1	
20200423_222611.370389	-9.18485099361e-17	0.049	-0.5	-1.0592	-1.57079632679	-1.9296	1	
20200423_222611.470210	-9.18485099361e-17	0.0503	-0.5	-1.0615	-1.57079632679	-2.0062	1	
20200423_222611.570262	-9.18485099361e-17	0.0521	-0.5	-1.0631	-1.57079632679	-2.0799	1	
20200423_222611.670413	-9.18485099361e-17	0.0531	-0.5	-1.066	-1.57079632679	-2.155	1	
20200423_222611.770328	-9.18485099361e-17	0.054	-0.5	-1.0684	-1.57079632679	-2.2294	1	
20200423_222611.870354	-9.18485099361e-17	0.0535	-0.5	-1.0722	-1.57079632679	-2.3043	1	
20200423_222611.970421	-9.18485099361e-17	0.0537	-0.5	-1.0759	-1.57079632679	-2.3877	1	
20200423_222612.070485	-9.18485099361e-17	0.0529	-0.5	-1.079	-1.57079632679	-2.4517	1	
20200423_222612.170378	-9.18485099361e-17	0.0503	-0.5	-1.0842	-1.57079632679	-2.5326	1	
20200423_222612.270527	-9.18485099361e-17	0.0498	-0.5	-1.0868	-1.57079632679	-2.6016	1	
20200423_222612.370435	-9.18485099361e-17	0.0467	-0.5	-1.0909	-1.57079632679	-2.6741	1	
