Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_222610.678495	-0.5	-0.2585	6.12323399574e-17	-0.3779	3.14159265359	1.577	1	
20200423_222610.767907	-0.5	-0.2586	6.12323399574e-17	-0.3778	3.14159265359	1.577	1	
20200423_222610.867511	-0.5	-0.2571	6.12323399574e-17	-0.3744	3.14159265359	1.6162	1	
20200423_222610.967580	-0.5	-0.2542	6.12323399574e-17	-0.3661	3.14159265359	1.6824	1	
20200423_222611.067562	-0.5	-0.2521	6.12323399574e-17	-0.3578	3.14159265359	1.7543	1	
20200423_222611.167405	-0.5	-0.25	6.12323399574e-17	-0.3489	3.14159265359	1.8304	1	
20200423_222611.267371	-0.5	-0.2493	6.12323399574e-17	-0.3391	3.14159265359	1.9019	1	
20200423_222611.367528	-0.5	-0.2486	6.12323399574e-17	-0.331	3.14159265359	1.9728	1	
20200423_222611.468109	-0.5	-0.2487	6.12323399574e-17	-0.321	3.14159265359	2.0485	1	
20200423_222611.567411	-0.5	-0.2505	6.12323399574e-17	-0.3107	3.14159265359	2.1285	1	
20200423_222611.667476	-0.5	-0.2515	6.12323399574e-17	-0.3027	3.14159265359	2.1961	1	
20200423_222611.767917	-0.5	-0.254	6.12323399574e-17	-0.2924	3.14159265359	2.27	1	
20200423_222611.867469	-0.5	-0.2589	6.12323399574e-17	-0.2842	3.14159265359	2.3043	1	
20200423_222611.967478	-0.5	-0.2652	6.12323399574e-17	-0.2777	3.14159265359	2.3044	1	
20200423_222612.067490	-0.5	-0.2728	6.12323399574e-17	-0.2691	3.14159265359	2.3095	1	
20200423_222612.167730	-0.5	-0.2798	6.12323399574e-17	-0.2622	3.14159265359	2.3057	1	
20200423_222612.267541	-0.5	-0.2857	6.12323399574e-17	-0.2553	3.14159265359	2.3115	1	
20200423_222612.367647	-0.5	-0.2911	6.12323399574e-17	-0.2493	3.14159265359	2.3108	1	
20200423_222612.467637	-0.5	-0.2983	6.12323399574e-17	-0.2414	3.14159265359	2.3108	1	
20200423_222612.567434	-0.5	-0.3049	6.12323399574e-17	-0.2346	3.14159265359	2.3144	1	
20200423_222612.667474	-0.5	-0.3117	6.12323399574e-17	-0.2274	3.14159265359	2.3159	1	
20200423_222612.767613	-0.5	-0.3181	6.12323399574e-17	-0.22	3.14159265359	2.3162	1	
20200423_222612.867737	-0.5	-0.3231	6.12323399574e-17	-0.2152	3.14159265359	2.3138	1	
20200423_222612.967487	-0.5	-0.3309	6.12323399574e-17	-0.2065	3.14159265359	2.317	1	
20200423_222613.067471	-0.5	-0.337	6.12323399574e-17	-0.1996	3.14159265359	2.3261	1	
20200423_222613.167493	-0.5	-0.3445	6.12323399574e-17	-0.1918	3.14159265359	2.3215	1	
20200423_222613.267412	-0.5	-0.3518	6.12323399574e-17	-0.1839	3.14159265359	2.3148	1	
20200423_222613.367757	-0.5	-0.3579	6.12323399574e-17	-0.1786	3.14159265359	2.314	1	
20200423_222613.467557	-0.5	-0.3654	6.12323399574e-17	-0.1713	3.14159265359	2.3114	1	
20200423_222613.567374	-0.5	-0.3713	6.12323399574e-17	-0.1644	3.14159265359	2.3115	1	
20200423_222613.667458	-0.5	-0.3785	6.12323399574e-17	-0.1566	3.14159265359	2.3128	1	
20200423_222613.767480	-0.5	-0.3847	6.12323399574e-17	-0.1498	3.14159265359	2.3124	1	
20200423_222613.867634	-0.5	-0.3917	6.12323399574e-17	-0.1421	3.14159265359	2.3251	1	
20200423_222613.967718	-0.5	-0.399	6.12323399574e-17	-0.136	3.14159265359	2.3142	1	
20200423_222614.069086	-0.5	-0.4076	6.12323399574e-17	-0.13	3.14159265359	2.2647	1	
20200423_222614.167548	-0.5	-0.4173	6.12323399574e-17	-0.1231	3.14159265359	2.2004	1	
20200423_222614.267485	-0.5	-0.4246	6.12323399574e-17	-0.1165	3.14159265359	2.1669	1	
20200423_222614.367600	-0.5	-0.4309	6.12323399574e-17	-0.1072	3.14159265359	2.1629	1	
20200423_222614.467873	-0.5	-0.4351	6.12323399574e-17	-0.1003	3.14159265359	2.1664	1	
20200423_222614.567465	-0.5	-0.4408	6.12323399574e-17	-0.0912	3.14159265359	2.1681	1	
20200423_222614.667393	-0.5	-0.4463	6.12323399574e-17	-0.0822	3.14159265359	2.1653	1	
20200423_222614.768034	-0.5	-0.4518	6.12323399574e-17	-0.0754	3.14159265359	2.168	1	
20200423_222614.867622	-0.5	-0.4518	6.12323399574e-17	-0.071	3.14159265359	2.213	1	
20200423_222614.967706	-0.5	-0.4495	6.12323399574e-17	-0.0683	3.14159265359	2.2792	1	
20200423_222615.067794	-0.5	-0.4465	6.12323399574e-17	-0.0664	3.14159265359	2.3499	1	
20200423_222615.167475	-0.5	-0.4434	6.12323399574e-17	-0.0649	3.14159265359	2.4204	1	
20200423_222615.267530	-0.5	-0.4409	6.12323399574e-17	-0.0622	3.14159265359	2.4944	1	
