Time	X_Setpt	X_FB	Y_Setpt	Y_FB	Theta_Setpt	Theta_FB	Motion Status	
20200423_222703.334598	-0.5	-1.1977	6.12323399574e-17	-1.0273	3.14159265359	1.6898	1	
20200423_222703.430295	-0.5	-1.198	6.12323399574e-17	-1.0267	3.14159265359	1.6823	1	
20200423_222703.530172	-0.5	-1.2002	6.12323399574e-17	-1.0204	3.14159265359	1.65	1	
20200423_222703.630466	-0.5	-1.2037	6.12323399574e-17	-1.0104	3.14159265359	1.5881	1	
20200423_222703.729859	-0.5	-1.2074	6.12323399574e-17	-1.0003	3.14159265359	1.513	1	
20200423_222703.832093	-0.5	-1.2092	6.12323399574e-17	-0.9917	3.14159265359	1.4602	1	
20200423_222703.930130	-0.5	-1.2125	6.12323399574e-17	-0.9816	3.14159265359	1.3766	1	
20200423_222704.029994	-0.5	-1.2141	6.12323399574e-17	-0.971	3.14159265359	1.3084	1	
20200423_222704.131073	-0.5	-1.215	6.12323399574e-17	-0.9604	3.14159265359	1.2332	1	
20200423_222704.229968	-0.5	-1.2153	6.12323399574e-17	-0.9487	3.14159265359	1.1555	1	
20200423_222704.331058	-0.5	-1.2146	6.12323399574e-17	-0.9378	3.14159265359	1.0741	1	
20200423_222704.429873	-0.5	-1.2125	6.12323399574e-17	-0.927	3.14159265359	0.9982	1	
20200423_222704.530081	-0.5	-1.2096	6.12323399574e-17	-0.9157	3.14159265359	0.9265	1	
20200423_222704.630387	-0.5	-1.2053	6.12323399574e-17	-0.9062	3.14159265359	0.888	1	
20200423_222704.731367	-0.5	-1.1984	6.12323399574e-17	-0.8977	3.14159265359	0.8813	1	
20200423_222704.830638	-0.5	-1.1927	6.12323399574e-17	-0.8908	3.14159265359	0.8811	1	
20200423_222704.930722	-0.5	-1.1867	6.12323399574e-17	-0.8831	3.14159265359	0.8812	1	
20200423_222705.031436	-0.5	-1.1817	6.12323399574e-17	-0.8767	3.14159265359	0.8791	1	
20200423_222705.129977	-0.5	-1.1763	6.12323399574e-17	-0.8687	3.14159265359	0.8738	1	
20200423_222705.230343	-0.5	-1.17	6.12323399574e-17	-0.8608	3.14159265359	0.8623	1	
20200423_222705.330630	-0.5	-1.1648	6.12323399574e-17	-0.8549	3.14159265359	0.8602	1	
